"Tpeak,a","TTP,t,a","dT/dtMax,a","dT/dtMax,a","Tdur,a","Trest,a"
15.7884,80.0,0.47672,-0.11455,297.0,0.00276536
171.544,153.0,2.8036,-1.032,460.0,0.0391623
134.93,116.0,5.2061,-1.056,362.0,0.0671606
92.6835,98.0,3.027,-0.7761,277.0,0.0012259
85.0825,96.0,4.2298,-0.47095,626.0,1.47853
165.69,95.0,5.45395,-0.65435,502.0,0.629432
116.545,154.0,1.88505,-0.5195,612.0,1.5167
168.219,123.0,6.88915,-0.9833,599.0,1.2548
105.508,45.0,6.21615,-0.54945,360.0,0.692615
112.837,81.0,4.7623,-0.91875,264.0,0.0103606
120.507,58.0,6.34245,-0.8109,246.0,0.0128125
114.718,138.0,4.0064,-0.3853,640.0,1.16888
102.233,99.0,2.46675,-0.67585,308.0,0.00409822
197.172,111.0,7.15775,-0.988,486.0,1.11207
38.2981,64.0,1.5178,-0.37925,220.0,0.000824214
165.527,141.0,5.80595,-1.1858,485.0,0.129641
96.7327,48.0,5.5251,-0.6067,229.0,0.00692252
67.2492,116.0,1.44625,-0.5504,299.0,0.00293173
187.446,105.0,8.94395,-1.13825,482.0,0.966409
35.8541,72.0,1.22385,-0.30195,218.0,9.64558e-05
36.1262,123.0,0.811115,-0.3118,287.0,0.00759686
41.6452,99.0,0.9281,-0.3273,312.0,0.000538435
73.6744,86.0,2.2873,-0.4952,284.0,0.000894065
40.9159,54.0,1.97285,-0.50225,174.0,0.00158718
185.907,87.0,7.11375,-0.88385,451.0,0.737348
11.8431,64.0,0.455475,-0.18708,186.0,4.67521e-05
45.9406,174.0,0.5573,-0.26605,461.0,0.483916
141.124,107.0,3.55365,-0.9789,323.0,0.0485643
172.634,98.0,5.0883,-0.883,498.0,1.01756
112.075,71.0,3.95665,-0.63335,275.0,0.0051629
136.174,96.0,4.5012,-0.7893,377.0,0.295006
10.6047,91.0,0.26767,-0.07984,304.0,0.00636689
201.428,89.0,7.97995,-1.05775,468.0,1.57457
171.483,57.0,9.93305,-1.0178,311.0,0.0133598
122.338,58.0,5.88065,-0.4207,523.0,1.69368
40.697,60.0,1.73255,-0.46655,183.0,5.38029e-05
191.117,136.0,5.067,-0.7755,553.0,1.47411
83.0085,142.0,2.72895,-0.4005,573.0,0.273627
201.5,69.0,11.4356,-1.24815,404.0,0.754737
218.162,118.0,6.8211,-1.0595,454.0,0.762767
73.8787,156.0,1.8611,-0.3891,513.0,0.0203654
115.251,108.0,3.37045,-0.54535,477.0,0.0476713
150.564,75.0,5.7953,-0.62205,423.0,1.00708
102.97,80.0,3.44985,-0.96585,237.0,0.000107895
95.2518,116.0,3.2303,-0.36225,574.0,1.84051
31.6229,59.0,1.31425,-0.6334,128.0,9.3394e-07
79.9526,101.0,2.79005,-0.32135,524.0,0.181091
195.849,114.0,10.3537,-1.46615,560.0,0.249712
166.808,120.0,5.00885,-0.63325,536.0,0.950799
95.3307,92.0,6.46245,-0.47225,636.0,0.268267
75.7887,109.0,3.624,-0.6776,409.0,0.00945047
123.084,89.0,4.49425,-0.88115,386.0,0.0703244
34.8794,98.0,0.8637,-0.2296,294.0,0.00830945
93.2294,77.0,4.9353,-0.5714,420.0,0.0967797
160.326,88.0,7.6147,-1.3445,321.0,0.0585034
57.9471,82.0,1.75775,-0.38115,302.0,0.00665499
162.952,76.0,6.09875,-0.591,545.0,0.792873
101.347,203.0,2.5427,-0.53455,628.0,0.958296
49.2981,76.0,1.6662,-0.3571,235.0,0.000563771
16.3777,59.0,0.69833,-0.1908,188.0,0.00060411
125.435,60.0,5.8226,-0.74175,243.0,0.00599035
208.511,127.0,8.42505,-1.5715,429.0,0.242991
76.3489,79.0,2.5119,-0.3411,380.0,0.244624
88.0516,95.0,2.29315,-0.5529,317.0,0.0372969
13.2993,122.0,0.246145,-0.0823,389.0,0.00148272
130.365,61.0,8.08685,-0.8027,396.0,0.125163
122.032,87.0,3.2528,-0.94795,298.0,0.0225158
75.0303,105.0,2.4802,-0.39915,420.0,0.125094
91.7408,90.0,2.5454,-0.5834,277.0,0.000896566
55.036,75.0,1.75085,-0.39205,268.0,0.0155013
84.1242,58.0,6.49495,-0.4865,537.0,0.31468
97.6381,131.0,1.93495,-0.475,490.0,0.770009
109.102,119.0,4.60365,-0.4872,596.0,1.01643
48.7355,142.0,0.8074,-0.46545,347.0,0.0186542
137.432,57.0,7.01735,-1.54175,169.0,0.000465246
158.965,188.0,3.4528,-0.5306,701.0,1.58428
180.981,108.0,4.7881,-1.399,338.0,0.000641515
185.313,119.0,4.56585,-1.354,365.0,0.00872049
139.053,88.0,5.3653,-1.13945,277.0,0.00175745
154.435,68.0,10.1096,-0.80485,593.0,1.58673
85.6374,79.0,3.09495,-0.5227,313.0,0.0234648
105.699,78.0,3.8836,-0.5654,387.0,0.0525799
119.489,94.0,4.21635,-0.69055,346.0,0.0788561
91.3881,71.0,3.1591,-0.8193,227.0,0.015627
47.7753,99.0,1.30165,-0.35455,290.0,0.00692225
80.7065,96.0,2.8271,-0.583,378.0,0.0744174
170.013,60.0,7.7819,-0.8726,287.0,0.0564616
138.274,104.0,3.3303,-0.76245,391.0,0.533676
109.642,107.0,4.0755,-0.4601,563.0,1.00137
53.9265,70.0,1.8761,-0.3463,275.0,0.0622139
161.905,127.0,7.82415,-1.2074,536.0,0.900229
145.895,53.0,7.30035,-1.313,200.0,0.0154312
140.222,56.0,6.18725,-0.9515,272.0,0.154764
142.747,151.0,3.8033,-0.7375,566.0,0.17084
67.2879,105.0,1.74015,-0.3784,362.0,0.0497449
159.139,69.0,7.00655,-0.72875,395.0,0.112662
153.526,59.0,7.99965,-0.95595,263.0,0.0137086
128.244,82.0,7.02995,-0.64005,519.0,0.612808
85.4496,94.0,2.88605,-0.60605,305.0,0.00198701
62.8655,80.0,2.10555,-0.4911,250.0,0.0013027
154.904,88.0,7.80715,-0.53805,654.0,1.54534
93.7022,57.0,6.05655,-0.3943,518.0,0.260546
19.5838,102.0,0.53088,-0.1582,274.0,0.00321218
141.594,113.0,3.4144,-0.6338,448.0,0.518125
67.4078,58.0,3.16435,-0.39545,283.0,0.21272
85.7732,178.0,1.62105,-0.3679,560.0,0.266599
95.1082,64.0,3.8172,-0.7971,260.0,0.213742
93.617,91.0,3.59995,-0.6855,401.0,0.0423748
181.598,76.0,8.29105,-1.41745,319.0,0.0165762
79.2439,177.0,1.2306,-0.4977,476.0,0.0514634
123.75,122.0,3.04625,-0.5439,501.0,0.687932
163.004,57.0,9.28635,-1.1134,306.0,0.168621
203.535,98.0,9.37975,-1.68345,355.0,0.0171294
81.395,84.0,4.52085,-0.7009,368.0,0.0834101
66.7777,65.0,2.63005,-0.61835,204.0,0.000129792
101.442,50.0,5.74835,-0.3968,392.0,0.348917
102.009,68.0,4.4075,-0.4364,425.0,1.45363
65.9372,59.0,3.0819,-0.34135,315.0,0.0131653
129.098,136.0,2.70465,-0.5433,516.0,0.753774
80.9482,74.0,2.88095,-0.41795,330.0,0.0728151
133.43,87.0,6.38555,-1.17635,334.0,0.113708
93.0963,41.0,6.50385,-0.49345,322.0,0.150663
65.8493,101.0,2.19795,-0.57815,292.0,7.05184e-05
165.139,86.0,7.96175,-0.8599,445.0,0.229399
33.3352,85.0,0.97285,-0.256,247.0,0.00533785
77.4011,75.0,3.43455,-0.68255,284.0,0.000416414
63.1374,64.0,2.641,-0.3243,314.0,0.0275745
179.098,117.0,6.32915,-1.7329,361.0,0.0012568
46.1759,75.0,1.46925,-0.37255,244.0,0.0155427
48.0591,97.0,1.43265,-0.22255,453.0,0.156426
92.5284,67.0,4.22365,-0.68625,268.0,0.00260419
11.8434,69.0,0.41371,-0.15197,181.0,3.39112e-05
133.345,142.0,2.66395,-0.4787,567.0,1.22322
173.756,86.0,5.3474,-1.4125,263.0,0.00280895
91.783,78.0,2.8965,-0.3264,478.0,1.45344
94.5657,68.0,5.91995,-0.8859,302.0,9.26736e-05
63.6278,76.0,1.98425,-0.56945,231.0,0.00307029
111.624,81.0,6.66395,-0.6928,722.0,0.73151
140.794,84.0,6.32415,-0.7816,363.0,0.112424
20.5917,55.0,0.93983,-0.2867,169.0,0.000663817
105.986,107.0,4.55525,-0.91405,368.0,0.00919097
175.373,109.0,6.02755,-0.88525,440.0,0.317524
70.6337,91.0,2.15795,-0.50515,287.0,0.0117247
117.294,108.0,4.5799,-0.5663,516.0,0.412772
99.1717,85.0,2.865,-0.6158,331.0,0.0893289
133.548,85.0,4.27125,-0.54205,448.0,1.47178
10.3436,67.0,0.381235,-0.12474,199.0,3.41361e-05
139.971,114.0,4.7699,-0.9041,382.0,0.0149603
77.5862,70.0,2.87885,-0.34865,391.0,0.174122
162.793,72.0,8.4326,-0.9245,405.0,0.589996
232.057,216.0,5.1457,-1.013,661.0,1.07553
40.8364,67.0,1.52075,-0.2522,293.0,0.0280989
29.2356,54.0,1.40925,-0.428,159.0,7.30864e-05
75.892,89.0,2.94725,-0.27895,530.0,0.630725
86.5246,97.0,2.38645,-0.65265,308.0,0.00943981
51.6043,61.0,2.1202,-0.65575,166.0,0.00015248
67.8994,67.0,2.5112,-0.4168,278.0,0.0842553
29.3299,64.0,1.09385,-0.25985,257.0,0.0751576
181.408,101.0,6.7843,-0.8327,499.0,0.370317
158.916,119.0,4.17765,-1.51795,305.0,0.00013368
65.6496,96.0,1.59295,-0.5193,311.0,0.0639867
100.288,88.0,4.0197,-0.3621,573.0,1.6944
86.8527,142.0,1.63135,-0.5254,417.0,0.00297113
108.203,94.0,5.65635,-0.58475,456.0,0.247755
182.214,55.0,12.9316,-1.05995,427.0,0.708633
106.009,109.0,3.15855,-0.80295,359.0,0.00418624
117.524,83.0,4.55685,-0.7392,314.0,0.0497904
168.791,168.0,3.25185,-1.051,462.0,0.0200032
105.736,77.0,3.3884,-0.5341,366.0,0.364037
87.1226,74.0,4.2625,-0.3892,435.0,0.182279
177.549,85.0,7.95445,-1.9058,252.0,0.000160598
140.814,70.0,6.6719,-0.9443,428.0,0.383593
66.1965,101.0,2.5401,-0.22695,619.0,1.75195
89.7344,114.0,2.33525,-0.5494,361.0,0.0427466
69.8886,73.0,2.31165,-0.7326,205.0,0.00166238
58.7634,80.0,2.03685,-0.3578,292.0,0.00597504
89.2978,129.0,2.26545,-0.3496,548.0,1.1099
72.4982,77.0,2.3636,-0.51355,270.0,0.0197963
199.054,67.0,8.0141,-0.9495,354.0,0.950367
39.5305,91.0,0.9412,-0.31905,283.0,0.126787
91.0525,68.0,3.2553,-0.3966,358.0,0.259615
203.592,78.0,10.0373,-1.59275,361.0,0.0163303
103.148,69.0,5.6939,-0.62385,442.0,0.782911
163.717,62.0,6.89685,-1.37085,222.0,0.134916
98.9456,95.0,3.6706,-0.4136,517.0,0.38005
168.206,149.0,6.1433,-0.72145,588.0,1.77481
190.669,56.0,11.6674,-0.89125,490.0,0.964007
162.173,88.0,4.4025,-1.426,277.0,2.94436e-05
92.591,77.0,3.13985,-0.7255,248.0,0.000226394
70.337,77.0,2.3696,-0.38535,309.0,0.108543
200.448,83.0,13.8249,-1.65705,491.0,0.487541
145.818,53.0,7.9334,-0.57135,426.0,1.9925
90.0195,56.0,4.84845,-0.59075,266.0,0.0113691
193.897,121.0,9.97515,-0.948,642.0,0.565516
12.3048,57.0,0.54695,-0.140645,192.0,0.00055594
10.9044,66.0,0.40194,-0.178825,175.0,7.39083e-05
121.117,143.0,3.43215,-0.5224,560.0,0.659183
54.1304,78.0,1.62945,-0.4242,242.0,0.0249294
171.547,54.0,11.8188,-1.29995,272.0,0.00337093
10.3746,106.0,0.227875,-0.08055,304.0,0.00243035
16.8306,77.0,0.51702,-0.1313,270.0,0.00683168
22.04,69.0,0.771175,-0.18435,258.0,0.0180255
193.052,72.0,9.3924,-0.7275,504.0,1.4289
186.477,84.0,7.09535,-1.3368,277.0,0.019658
89.2712,90.0,2.34855,-0.58135,307.0,0.230382
86.5918,54.0,4.2424,-0.36885,347.0,0.152885
110.879,126.0,2.19495,-0.512,512.0,0.281646
21.5801,67.0,0.73965,-0.23285,283.0,0.0733888
168.172,55.0,8.0548,-1.262,235.0,0.203882
122.24,70.0,5.7579,-0.81885,267.0,0.00933872
116.662,75.0,5.9766,-0.9814,325.0,0.00112837
82.581,147.0,1.6192,-0.31765,571.0,0.702458
49.5405,72.0,1.8646,-0.28355,273.0,0.00490886
108.91,81.0,5.66035,-0.6314,470.0,0.112358
82.3136,70.0,4.45445,-0.4492,419.0,0.120295
197.75,84.0,9.59335,-1.162,427.0,0.125811
136.663,48.0,8.82605,-0.71825,303.0,0.0286784
210.295,101.0,8.6428,-0.8685,590.0,1.70226
164.587,121.0,4.70965,-1.2092,365.0,0.0727475
95.3759,85.0,2.6671,-0.61845,326.0,0.218143
67.3992,52.0,3.67235,-0.4939,229.0,0.0170307
120.871,163.0,2.0533,-0.80225,384.0,0.106614
24.83,64.0,0.917715,-0.27575,207.0,0.00931695
196.399,90.0,10.807,-1.8233,367.0,0.0543489
68.9412,61.0,3.138,-0.2396,528.0,1.20482
132.883,115.0,5.3205,-0.73625,487.0,0.0813189
42.8515,73.0,1.4776,-0.1977,346.0,0.0902675
74.7393,82.0,2.23185,-0.66055,227.0,0.00503901
84.0008,62.0,3.5534,-0.38415,300.0,0.172938
109.96,51.0,7.77595,-0.73315,312.0,0.0101489
175.826,95.0,5.1128,-1.001,412.0,0.0638679
130.203,78.0,5.15925,-0.72585,398.0,0.0337583
188.939,62.0,9.51035,-1.09445,308.0,0.295477
112.192,60.0,5.1067,-0.5369,329.0,0.151728
145.609,91.0,6.67215,-1.11795,444.0,0.427761
126.487,93.0,4.9591,-0.7501,385.0,0.129399
118.904,91.0,4.14265,-0.4441,552.0,0.645096
216.461,84.0,8.72525,-1.285,368.0,1.33403
154.622,107.0,4.48855,-1.0675,331.0,0.00108519
155.888,166.0,4.4292,-1.0058,507.0,0.0886151
111.566,68.0,6.2901,-0.64265,492.0,0.495616
103.281,120.0,5.02865,-0.57765,609.0,0.550325
91.9326,90.0,2.8666,-0.7994,264.0,0.00233066
101.071,94.0,2.5867,-0.4654,382.0,0.0569845
43.0051,66.0,1.51705,-0.515,233.0,0.0141976
120.936,89.0,3.51545,-0.54065,399.0,0.828263
142.824,95.0,5.9532,-1.12235,343.0,0.0626022
120.145,99.0,3.39655,-0.6938,345.0,0.0358186
185.671,126.0,4.63805,-0.879,492.0,0.0858711
171.444,87.0,5.75,-0.9354,444.0,1.33468
95.7052,64.0,4.068,-0.5369,279.0,0.0146439
116.736,72.0,4.87495,-0.54115,365.0,0.0928306
148.322,115.0,4.3496,-0.9366,436.0,0.691848
89.384,70.0,4.57855,-0.57505,379.0,0.0486927
73.4591,62.0,3.27025,-0.52005,207.0,0.000133305
86.1171,121.0,2.375,-0.5276,395.0,0.00788336
115.252,125.0,2.9515,-1.13075,320.0,0.00977908
147.616,71.0,5.6084,-0.8136,330.0,0.115312
37.6407,71.0,1.3592,-0.34165,203.0,1.03591e-05
107.444,167.0,2.7017,-0.4838,561.0,0.291119
84.3004,88.0,2.56735,-0.6374,353.0,0.01755
201.104,65.0,9.31955,-0.7655,527.0,1.93239
80.2784,103.0,2.01505,-0.4276,358.0,0.0519825
145.646,72.0,5.3114,-0.64665,371.0,0.102503
49.4555,91.0,1.33095,-0.362,254.0,0.00107579
143.681,58.0,7.16145,-0.8692,275.0,0.029946
76.5887,130.0,1.2904,-0.41,423.0,0.0959201
100.97,88.0,4.6373,-0.658,386.0,0.0208749
145.522,90.0,5.1993,-0.76795,370.0,0.237264
178.013,87.0,5.8688,-0.81995,416.0,1.42256
29.2241,67.0,1.08462,-0.25065,227.0,0.000397598
163.763,134.0,3.6101,-0.8503,448.0,0.556319
159.899,117.0,3.808,-1.0894,386.0,0.100895
39.3764,54.0,1.8399,-0.69645,132.0,0.000139064
141.374,117.0,4.75545,-1.2476,336.0,0.00401693
44.6527,86.0,1.2476,-0.33125,289.0,0.00059325
141.157,119.0,4.65955,-0.6743,488.0,1.80229
75.1655,131.0,1.67945,-0.3305,495.0,0.514977
81.4448,126.0,2.54055,-0.2858,662.0,0.676034
76.4957,144.0,1.5276,-0.3608,474.0,0.266901
103.314,77.0,3.475,-0.5467,343.0,0.472054
84.9067,104.0,2.19455,-0.61965,309.0,0.00560591
34.9242,74.0,1.1356,-0.23015,336.0,0.166655
119.094,87.0,4.30515,-0.85285,294.0,0.00285006
63.7039,106.0,1.7949,-0.43985,320.0,0.0067085
212.658,74.0,8.9131,-1.2935,418.0,0.0636808
143.52,64.0,8.3611,-0.634,496.0,0.242755
161.898,120.0,3.82475,-1.28765,365.0,0.0135414
80.8953,105.0,1.804,-0.57585,342.0,0.000515094
55.0046,89.0,1.362,-0.49155,276.0,9.14323e-05
103.118,93.0,4.59175,-0.80715,412.0,0.011481
71.3417,72.0,2.5269,-0.242,545.0,1.31496
111.61,67.0,4.3901,-0.59765,319.0,0.128693
83.9671,75.0,2.90025,-0.28745,526.0,1.45319
69.8085,84.0,2.68775,-0.22865,572.0,1.31344
134.449,100.0,5.455,-1.0945,357.0,0.0106556
104.37,97.0,4.6668,-0.6845,559.0,0.138818
151.822,105.0,4.724,-0.8883,379.0,0.298549
123.438,99.0,4.31725,-0.6407,581.0,0.844024
47.9357,65.0,1.72645,-0.64865,179.0,0.00165284
143.037,107.0,4.72135,-0.73925,473.0,1.99723
133.573,136.0,5.6856,-1.19895,440.0,0.0185154
121.009,156.0,3.0051,-0.6214,602.0,1.9647
188.417,110.0,6.00845,-1.186,382.0,0.0356521
50.1783,74.0,1.59405,-0.3996,263.0,0.0283246
98.4995,54.0,4.69995,-1.011,185.0,0.00346467
146.666,87.0,7.06,-0.94725,402.0,0.302535
177.487,86.0,6.82365,-1.51355,283.0,0.000496577
25.3542,83.0,0.73233,-0.1646,351.0,0.0189539
226.542,123.0,8.5932,-0.9815,675.0,1.30633
18.5292,121.0,0.35496,-0.1599,288.0,0.00102642
52.3653,101.0,1.2224,-0.4516,269.0,3.44686e-05
45.4585,83.0,1.3077,-0.3,301.0,0.0113126
84.1286,59.0,4.34,-0.48505,285.0,0.0263704
93.8719,173.0,1.12175,-0.30815,675.0,0.943741
126.593,53.0,6.73715,-0.93225,212.0,0.00193478
90.3305,124.0,2.57885,-0.44195,457.0,0.122538
87.0238,69.0,3.07115,-0.78385,230.0,0.0181799
90.5245,164.0,1.22075,-0.6992,409.0,0.104869
137.237,106.0,4.7827,-0.698,479.0,0.712507
53.9218,77.0,1.65595,-0.42305,253.0,0.00765248
47.0987,67.0,1.8291,-0.3017,294.0,0.064783
12.1794,102.0,0.27585,-0.07202,367.0,0.00027854
162.951,114.0,3.78335,-0.86045,401.0,0.302688
223.767,65.0,11.6833,-1.2365,387.0,1.28208
22.8874,130.0,0.407975,-0.2121,276.0,0.000443206
97.5982,70.0,3.5139,-0.753,237.0,0.053332
169.529,53.0,8.9692,-0.9993,250.0,0.0610911
86.3023,60.0,3.73425,-0.414,359.0,0.418609
137.569,58.0,8.88635,-0.8565,435.0,0.214352
76.3155,160.0,1.02405,-0.4738,402.0,0.0527355
165.216,94.0,9.49005,-1.24505,518.0,0.383526
145.804,121.0,3.68065,-0.7654,422.0,0.135289
176.399,85.0,5.71715,-1.23115,278.0,0.00600258
101.104,63.0,4.6684,-0.3686,576.0,0.539284
175.165,100.0,5.3468,-1.0804,351.0,0.0346747
20.0116,172.0,0.20035,-0.15975,345.0,0.0245008
119.446,56.0,5.99265,-0.4444,429.0,0.808504
87.7587,94.0,2.5581,-0.4076,412.0,0.323526
135.063,54.0,7.43495,-0.59265,419.0,0.133764
100.724,99.0,2.7628,-0.6101,337.0,0.00420706
12.2908,67.0,0.43303,-0.15876,211.0,0.00103168
63.9193,74.0,2.114,-0.7945,197.0,4.70133e-05
87.2163,58.0,5.62755,-0.78455,295.0,0.00547965
17.0295,70.0,0.579605,-0.19135,197.0,0.000423764
175.039,93.0,4.7627,-1.72,276.0,0.0205369
195.355,116.0,6.29075,-1.2875,393.0,0.146733
124.916,113.0,3.2024,-0.7524,388.0,0.09575
68.7331,88.0,2.4311,-0.343,367.0,0.104268
87.605,62.0,5.76645,-0.40305,546.0,0.128031
93.7236,83.0,5.7491,-0.69375,415.0,0.0456811
189.764,106.0,7.82595,-0.8535,516.0,0.284377
109.512,66.0,7.0597,-0.6388,537.0,0.232559
50.0532,92.0,1.26995,-0.40485,272.0,5.5662e-05
53.4591,58.0,2.24865,-0.73745,155.0,2.44099e-05
85.9194,112.0,3.64175,-0.51035,468.0,0.210851
115.604,90.0,3.95915,-0.50825,487.0,1.25934
92.6779,76.0,3.60215,-0.4754,385.0,0.0890681
137.927,84.0,6.7363,-0.67635,483.0,1.40494
12.9175,60.0,0.510795,-0.205335,158.0,1.58145e-05
153.411,105.0,3.8009,-0.81655,405.0,1.03928
98.8064,72.0,3.6926,-1.0996,190.0,0.000243491
117.823,57.0,6.83715,-0.47085,496.0,0.721314
198.115,134.0,4.27555,-1.3905,396.0,0.0176958
201.11,141.0,4.97555,-1.4335,397.0,0.0493473
174.585,67.0,9.1656,-0.7497,567.0,0.749869
84.0713,47.0,6.3972,-0.33575,533.0,0.421651
161.436,105.0,4.79525,-0.837,511.0,0.25122
70.3877,62.0,2.8962,-0.30405,347.0,0.120138
157.496,77.0,6.1026,-1.011,282.0,0.0103949
77.4725,126.0,3.06465,-0.5079,454.0,0.0336159
63.4907,60.0,2.8373,-0.7428,170.0,2.65275e-05
53.918,78.0,1.6987,-0.5928,226.0,0.000360306
103.445,111.0,3.00275,-0.65115,463.0,0.275432
127.663,81.0,5.2191,-0.66415,389.0,0.287964
40.3457,74.0,1.36245,-0.3736,216.0,0.000119884
153.266,50.0,8.4816,-1.19625,214.0,0.00808494
71.961,123.0,2.04705,-0.4174,388.0,0.0179453
35.2955,132.0,0.55575,-0.22515,354.0,0.000116969
102.52,62.0,4.25275,-0.3741,466.0,0.925055
92.1367,82.0,4.0461,-0.2808,656.0,1.85783
67.8649,116.0,1.2855,-0.3309,482.0,0.0896231
82.963,92.0,2.73245,-0.4871,336.0,0.00735869
95.0578,69.0,4.1584,-0.54255,296.0,0.0187647
147.212,101.0,4.10825,-1.05565,306.0,0.000491143
87.4804,64.0,3.30235,-1.26205,165.0,6.91389e-06
80.4475,69.0,4.8425,-0.47515,457.0,0.28374
101.661,68.0,4.91485,-0.7516,269.0,0.0021922
78.8024,98.0,2.1879,-0.3005,471.0,0.328864
158.847,69.0,7.9732,-0.8917,446.0,0.921697
154.431,132.0,3.9437,-1.06745,404.0,0.0477184
118.283,79.0,3.9184,-0.96225,269.0,0.000581941
115.376,78.0,3.74305,-0.5474,361.0,0.309955
113.282,65.0,4.6901,-0.58855,310.0,0.0764391
83.7849,65.0,3.02075,-0.90565,198.0,0.0177627
72.441,93.0,2.1524,-0.3961,459.0,0.0423999
85.2102,99.0,2.9192,-0.6114,329.0,0.00663464
187.322,50.0,12.1676,-0.83065,486.0,0.628022
56.5452,69.0,2.04505,-0.23975,389.0,0.231874
118.181,74.0,4.7769,-0.54765,390.0,0.371078
89.0682,111.0,4.41865,-0.51215,533.0,0.223056
104.198,86.0,3.79365,-0.6661,312.0,0.0462513
58.986,72.0,2.2717,-0.29115,363.0,0.0731612
47.8459,77.0,1.53165,-0.18885,488.0,0.686435
81.0812,139.0,2.3594,-0.5379,423.0,0.0445624
70.1018,133.0,1.54955,-0.3279,469.0,0.107799
106.072,53.0,5.6419,-0.53305,285.0,0.0978375
155.022,75.0,7.12665,-0.831,376.0,0.273567
112.1,67.0,5.2528,-0.5441,415.0,0.282042
65.0445,57.0,3.23,-0.3393,289.0,0.0215684
106.935,61.0,4.6324,-0.57415,318.0,0.215589
174.1,88.0,6.1347,-1.16445,361.0,0.312013
41.3469,74.0,1.34185,-0.2566,300.0,0.0415344
75.4216,72.0,3.31135,-0.39145,397.0,0.494896
130.032,105.0,4.7649,-0.9133,409.0,0.17252
118.51,118.0,2.7537,-0.49165,493.0,0.920679
84.4578,80.0,2.4732,-0.58755,285.0,0.0226968
129.258,123.0,5.2995,-0.7169,446.0,0.206663
182.281,59.0,9.7913,-0.9128,409.0,0.732794
90.1959,72.0,3.43845,-0.7035,235.0,0.000316646
165.513,69.0,7.00675,-1.13145,352.0,0.0266354
119.241,54.0,6.3406,-0.91535,211.0,0.00204024
61.0352,119.0,1.5428,-0.36685,390.0,0.151128
87.791,63.0,3.64575,-0.38285,326.0,0.111464
121.309,108.0,5.81425,-1.18585,300.0,0.000508091
152.49,88.0,6.39725,-0.89435,364.0,0.0594957
89.4696,59.0,3.95115,-1.34735,151.0,0.00046856
10.1326,77.0,0.311065,-0.09798,230.0,9.83627e-06
135.981,63.0,6.25095,-0.7001,370.0,0.0394235
75.2448,99.0,3.08535,-0.4615,548.0,0.184161
111.371,119.0,4.0467,-1.05535,350.0,0.00146059
172.887,159.0,4.7278,-0.64765,639.0,1.13567
74.6272,68.0,3.60705,-0.4514,284.0,0.0127477
80.782,171.0,1.1531,-0.5081,407.0,0.21241
111.134,90.0,3.7925,-0.508,397.0,0.0878736
149.234,92.0,4.5112,-0.8299,347.0,0.123999
142.338,67.0,7.18895,-0.89345,304.0,0.0425361
186.054,162.0,2.89415,-0.9085,526.0,0.167236
177.64,112.0,6.70985,-1.2422,404.0,0.0409536
156.66,66.0,6.4261,-1.80815,184.0,3.10683e-05
75.2536,81.0,3.77415,-0.42055,488.0,0.354158
35.7371,154.0,0.469525,-0.3187,308.0,0.0183235
114.088,52.0,5.8276,-2.09185,119.0,2.90255e-05
145.09,86.0,5.957,-0.84225,348.0,0.022847
58.4064,94.0,1.55975,-0.6198,249.0,3.0089e-05
69.7786,65.0,3.21255,-0.3809,354.0,0.0854283
84.3662,114.0,2.1046,-0.3317,545.0,1.03904
107.217,64.0,5.3002,-0.7174,304.0,0.00546934
38.4369,49.0,2.02535,-0.68335,126.0,5.049e-06
188.461,126.0,7.0427,-0.81765,593.0,1.00216
53.6464,52.0,2.86035,-0.49875,192.0,0.000280104
85.2258,113.0,3.39165,-0.5037,537.0,0.191955
93.0115,68.0,4.1934,-0.5099,382.0,0.0715686
104.679,152.0,2.4067,-0.6026,456.0,0.153242
90.825,91.0,2.6961,-0.5978,306.0,0.0140354
47.1237,87.0,1.39905,-0.22115,372.0,0.100247
180.151,142.0,7.04575,-1.303,497.0,0.355606
103.502,51.0,5.28395,-1.3458,167.0,0.000598862
195.032,195.0,3.862,-1.1235,516.0,0.66715
136.71,139.0,3.6855,-1.06325,392.0,0.0252855
147.575,76.0,8.0267,-1.43535,304.0,0.000238857
168.336,49.0,10.124,-1.3368,208.0,0.000614109
147.858,115.0,3.88635,-0.93825,359.0,0.0253571
111.248,64.0,4.479,-1.00155,207.0,0.0195909
196.278,67.0,10.9255,-0.98305,397.0,0.728701
66.0041,64.0,2.7517,-0.47725,240.0,0.00287021
140.981,135.0,2.6576,-0.542,557.0,0.315207
182.957,91.0,7.3143,-1.0373,406.0,0.518334
173.14,96.0,10.0984,-1.4516,439.0,0.082889
148.619,70.0,8.89195,-0.7469,496.0,0.639072
87.0553,61.0,3.68655,-1.19965,156.0,0.000122806
146.384,98.0,4.31785,-0.83545,449.0,0.123213
87.7163,200.0,1.73989,-0.4804,547.0,0.0923622
79.3473,151.0,1.81575,-0.43255,452.0,0.0601829
77.4133,104.0,3.7385,-0.3612,641.0,1.0625
120.223,152.0,2.22605,-0.67045,455.0,0.0157657
52.6501,119.0,0.9808,-0.2001,548.0,0.491544
126.142,127.0,5.17155,-0.823,482.0,0.20008
111.394,97.0,3.797,-0.6251,396.0,0.117093
40.5641,65.0,1.44505,-0.4586,201.0,0.0233888
73.521,112.0,1.8936,-0.2468,605.0,1.76796
15.8292,61.0,0.647025,-0.26475,138.0,1.02446e-06
