"Tpeak,v","TTP,t,v","dT/dtMax,v","dT/dtMax,v","Tdur,v","Trest,v"
64.0418,168.0,0.6997,-0.29315,514.0,0.571775
26.7327,192.0,0.26469,-0.1558,419.0,0.0387096
16.162,147.0,0.215315,-0.10205,389.0,0.0863573
41.8563,272.0,0.27355,-0.1398,719.0,0.620101
36.9309,220.0,0.31965,-0.14805,579.0,0.284518
37.1498,229.0,0.2924,-0.11405,752.0,1.07124
20.8861,118.0,0.372275,-0.21645,226.0,0.00893393
40.8544,126.0,0.6904,-0.26905,332.0,0.035422
34.9979,210.0,0.3107,-0.16125,517.0,0.36355
31.8342,221.0,0.26165,-0.1348,627.0,0.232019
18.1167,210.0,0.15289,-0.0871,564.0,0.0714582
63.5366,156.0,0.7545,-0.39505,408.0,0.0502114
25.2229,194.0,0.22895,-0.09455,620.0,0.992394
27.1904,174.0,0.3038,-0.1529,438.0,0.0704327
62.0012,269.0,0.42205,-0.2143,685.0,0.696285
22.508,136.0,0.33716,-0.1166,454.0,0.14381
27.9571,148.0,0.36275,-0.1781,396.0,0.0110163
34.333,219.0,0.2934,-0.1609,516.0,0.162991
10.3757,180.0,0.11022,-0.05422,487.0,0.0120444
14.767,169.0,0.171325,-0.09408,381.0,0.242824
45.1742,150.0,0.55175,-0.26165,429.0,0.0509002
31.49,203.0,0.27215,-0.09335,742.0,1.57308
57.4045,220.0,0.49845,-0.24145,548.0,0.538354
88.5326,147.0,1.27355,-0.48425,405.0,0.069368
27.9867,261.0,0.19525,-0.0871,705.0,1.69025
100.114,149.0,1.47615,-0.62025,368.0,0.13142
109.509,247.0,0.87915,-0.3442,704.0,1.9778
47.2738,210.0,0.4411,-0.17335,625.0,0.270295
28.0166,250.0,0.209,-0.14595,517.0,0.0677024
54.8859,215.0,0.4872,-0.21725,584.0,1.38157
47.8112,296.0,0.2866,-0.16015,753.0,0.752332
23.6494,181.0,0.253885,-0.14495,424.0,0.0234785
40.4204,180.0,0.4027,-0.20085,531.0,0.0615028
54.7964,161.0,0.66635,-0.3025,436.0,0.764367
27.064,217.0,0.23915,-0.1327,510.0,0.148756
56.8682,200.0,0.54355,-0.29835,469.0,0.0783577
56.5613,138.0,0.82855,-0.36635,334.0,0.146054
33.6969,129.0,0.51135,-0.26165,311.0,0.0591528
42.7636,228.0,0.3467,-0.18705,567.0,0.112103
49.5064,198.0,0.4743,-0.2625,476.0,0.115686
45.4747,206.0,0.4329,-0.1856,549.0,1.127
52.7036,146.0,0.64255,-0.2973,456.0,0.0644632
42.0541,217.0,0.3474,-0.1604,693.0,0.612943
38.9816,186.0,0.37455,-0.16045,602.0,0.464528
19.6346,155.0,0.26332,-0.13365,339.0,0.0687838
35.5218,162.0,0.4306,-0.1852,452.0,0.312237
68.1775,179.0,0.7874,-0.3134,491.0,0.875023
20.0852,218.0,0.16408,-0.07955,612.0,0.252263
27.9719,136.0,0.39925,-0.20485,355.0,0.012819
45.5574,229.0,0.37485,-0.15265,656.0,1.00815
12.7691,135.0,0.18915,-0.119725,266.0,0.00214544
10.8624,171.0,0.12186,-0.05028,523.0,0.117879
45.778,144.0,0.6327,-0.2904,364.0,0.0349936
42.5251,176.0,0.46045,-0.2131,465.0,0.0679541
50.505,171.0,0.55505,-0.2421,469.0,0.0849813
39.7219,208.0,0.3599,-0.166,574.0,0.582207
15.2721,141.0,0.209275,-0.073925,464.0,0.548015
16.2435,196.0,0.15847,-0.0623,622.0,0.192368
81.8182,210.0,0.73915,-0.38935,506.0,0.352204
82.0082,158.0,1.06555,-0.36335,501.0,1.21064
21.9556,199.0,0.203505,-0.0616,752.0,0.997365
45.4403,216.0,0.43475,-0.2299,484.0,0.112124
42.2601,152.0,0.5721,-0.31915,306.0,0.0135385
33.1897,208.0,0.31655,-0.1424,525.0,0.22989
30.8004,140.0,0.4102,-0.19095,385.0,0.0287044
66.7703,187.0,0.68555,-0.31145,488.0,0.321974
33.8229,188.0,0.34465,-0.2301,376.0,0.00620725
15.7949,167.0,0.189485,-0.097,404.0,0.0377394
63.5717,217.0,0.54875,-0.28595,541.0,0.22217
78.5806,178.0,0.8156,-0.46725,418.0,0.050792
53.4876,190.0,0.49905,-0.2056,660.0,0.550307
44.2733,214.0,0.38575,-0.22415,496.0,0.10297
105.712,235.0,0.9275,-0.44485,547.0,0.359525
33.6049,152.0,0.43875,-0.21665,378.0,0.0207085
74.3558,149.0,1.0729,-0.4075,401.0,0.1382
33.1247,188.0,0.345,-0.1919,434.0,0.0949532
58.191,219.0,0.52535,-0.2546,538.0,0.336327
39.9244,179.0,0.45335,-0.18465,509.0,0.0988902
69.5074,217.0,0.57445,-0.2822,588.0,0.902357
12.8264,187.0,0.127305,-0.055335,570.0,0.207942
26.2859,161.0,0.318595,-0.1684,370.0,0.0350469
30.8353,223.0,0.2383,-0.09995,692.0,1.59533
96.1239,166.0,1.1445,-0.4515,485.0,0.939922
110.093,171.0,1.53725,-0.45215,530.0,0.467122
51.574,250.0,0.4026,-0.1788,667.0,0.642578
62.2524,195.0,0.568,-0.2664,560.0,0.823783
59.3879,208.0,0.5316,-0.31745,462.0,0.0538523
22.7888,200.0,0.219545,-0.11875,486.0,0.227587
23.6912,167.0,0.26759,-0.0788,652.0,1.66723
50.8862,146.0,0.7268,-0.37285,314.0,0.0631164
33.9517,160.0,0.40275,-0.18465,445.0,0.0429959
65.2852,236.0,0.49605,-0.1978,736.0,1.91487
80.7157,205.0,0.74035,-0.2701,664.0,0.985696
99.3417,206.0,0.98995,-0.50015,488.0,0.207524
68.7792,197.0,0.7012,-0.29665,525.0,0.831686
22.1707,217.0,0.187895,-0.09145,588.0,0.222732
53.5874,169.0,0.5813,-0.3176,452.0,0.0216502
27.8421,209.0,0.2275,-0.0904,733.0,0.679247
51.8255,225.0,0.47205,-0.1718,645.0,0.741696
13.7111,180.0,0.14234,-0.0877,463.0,0.00788725
50.3697,215.0,0.4101,-0.20375,598.0,0.75503
35.9562,226.0,0.2835,-0.1178,698.0,1.27726
69.693,178.0,0.7631,-0.4038,403.0,0.206073
34.4731,199.0,0.3086,-0.13065,601.0,1.62551
14.6859,188.0,0.138125,-0.0544,608.0,1.20535
51.5979,207.0,0.4912,-0.2075,557.0,0.4932
46.5754,196.0,0.44525,-0.1761,619.0,1.3681
27.2047,191.0,0.25835,-0.1034,612.0,0.823384
50.985,175.0,0.5843,-0.25585,458.0,0.05986
42.6204,128.0,0.6618,-0.3245,296.0,0.0534367
72.703,150.0,0.927,-0.4721,361.0,0.0571153
42.8876,208.0,0.3671,-0.1993,542.0,0.164259
33.0378,175.0,0.35695,-0.15385,494.0,0.583062
51.3271,172.0,0.6216,-0.2498,468.0,0.12609
24.9025,166.0,0.2893,-0.1651,374.0,0.0199554
14.4062,135.0,0.209155,-0.06285,528.0,0.178405
93.2035,189.0,1.075,-0.60375,471.0,0.0486302
41.4089,226.0,0.3561,-0.1508,619.0,0.466677
23.1953,168.0,0.27001,-0.1141,492.0,0.0466351
47.1909,179.0,0.50325,-0.2521,435.0,0.135985
18.9888,193.0,0.1881,-0.06285,691.0,0.514341
65.4804,170.0,0.7601,-0.24355,551.0,1.7145
46.6924,169.0,0.5606,-0.2983,365.0,0.0736228
18.0609,135.0,0.260455,-0.1395,333.0,0.00779488
12.2412,201.0,0.109185,-0.045085,659.0,0.193642
37.9039,246.0,0.2849,-0.10745,742.0,1.67726
16.764,184.0,0.17834,-0.0956,479.0,0.0367485
27.8842,249.0,0.1972,-0.0815,748.0,1.66425
45.0663,147.0,0.61395,-0.2241,449.0,0.273284
63.5653,182.0,0.6883,-0.30755,470.0,0.206211
46.2372,208.0,0.43905,-0.15675,631.0,1.9515
22.4075,133.0,0.33644,-0.1369,367.0,0.106304
32.5653,122.0,0.52395,-0.15785,502.0,1.31622
43.5615,141.0,0.61555,-0.2907,343.0,0.0629162
26.9518,146.0,0.35425,-0.2112,343.0,0.00723305
42.0553,119.0,0.69615,-0.37005,262.0,0.0207438
50.3835,147.0,0.65965,-0.31485,367.0,0.0922251
49.9546,170.0,0.59105,-0.28905,403.0,0.102017
48.4283,244.0,0.37895,-0.1669,649.0,0.567985
36.1251,174.0,0.41915,-0.219,398.0,0.04165
22.7399,147.0,0.30102,-0.1398,389.0,0.159762
76.3532,180.0,0.7984,-0.3788,474.0,1.16802
22.1402,184.0,0.21971,-0.08835,581.0,0.981748
13.7246,195.0,0.135555,-0.0751,445.0,0.041737
24.761,144.0,0.341085,-0.1322,439.0,0.329453
46.7912,150.0,0.6043,-0.21775,487.0,1.75092
44.6138,251.0,0.3181,-0.1577,660.0,0.731439
29.2403,158.0,0.36385,-0.14725,465.0,0.387128
31.7912,206.0,0.2841,-0.10865,632.0,1.91736
70.2551,159.0,0.82705,-0.3123,515.0,1.27418
53.3379,165.0,0.6702,-0.2331,517.0,0.350686
53.2686,256.0,0.35825,-0.17165,765.0,1.49302
19.7201,189.0,0.188975,-0.0666,637.0,1.73571
62.3257,156.0,0.7608,-0.43955,345.0,0.101337
37.8813,180.0,0.3841,-0.1963,541.0,0.0847151
24.8977,160.0,0.30176,-0.14755,415.0,0.0463931
56.8465,118.0,0.9707,-0.4175,318.0,0.305226
59.2181,207.0,0.5138,-0.21195,677.0,0.706519
45.0655,223.0,0.38175,-0.1594,664.0,0.617217
40.3,205.0,0.37425,-0.1662,590.0,0.281698
43.7916,177.0,0.46535,-0.2106,519.0,0.133578
62.6774,182.0,0.6706,-0.3072,468.0,0.176233
36.3066,165.0,0.395,-0.1884,463.0,0.047538
42.633,129.0,0.6406,-0.32965,303.0,0.0139433
14.0892,165.0,0.173895,-0.0988,347.0,0.00818313
48.1967,157.0,0.5517,-0.28125,452.0,0.0395435
54.3477,196.0,0.51655,-0.2194,586.0,0.575811
58.4414,258.0,0.4361,-0.18865,679.0,0.966785
67.7689,160.0,0.88645,-0.4984,328.0,0.035814
22.3298,192.0,0.212095,-0.07325,682.0,1.31976
31.7369,217.0,0.2662,-0.12225,622.0,0.415884
85.4896,189.0,0.8835,-0.37065,541.0,1.25657
116.989,131.0,1.934,-0.605,416.0,1.22944
29.4561,178.0,0.3126,-0.13355,533.0,0.605503
15.0408,177.0,0.16285,-0.0674,529.0,0.0826659
47.4469,203.0,0.42355,-0.2158,556.0,0.181351
90.2866,153.0,1.2072,-0.5611,377.0,0.0763302
47.6101,149.0,0.6051,-0.2519,450.0,0.312438
11.6538,196.0,0.11353,-0.03694,722.0,0.264365
17.9014,225.0,0.15277,-0.07235,565.0,0.219692
38.2111,181.0,0.40925,-0.16175,570.0,0.298754
15.6049,149.0,0.2062,-0.0739,454.0,0.258776
61.5081,181.0,0.6367,-0.26015,531.0,1.11561
27.8878,192.0,0.2915,-0.14955,434.0,0.107524
21.8562,205.0,0.19356,-0.11095,482.0,0.0624739
46.7541,220.0,0.3773,-0.1766,706.0,0.836664
41.6521,188.0,0.4154,-0.2137,492.0,0.0245026
25.603,125.0,0.41145,-0.2121,291.0,0.049339
48.5609,212.0,0.4332,-0.20645,542.0,0.291685
44.9541,160.0,0.5312,-0.198,505.0,1.59639
111.961,138.0,1.894,-0.49235,481.0,1.15728
65.1601,221.0,0.5167,-0.23305,695.0,0.943489
30.0711,214.0,0.25585,-0.1151,672.0,0.385043
30.2364,135.0,0.41385,-0.2152,318.0,0.0178876
43.5294,248.0,0.3478,-0.14685,663.0,0.310942
36.3472,189.0,0.38465,-0.22325,401.0,0.04393
46.9499,247.0,0.3418,-0.1335,770.0,1.76719
84.651,198.0,0.82385,-0.4145,501.0,0.0698489
25.5786,149.0,0.328875,-0.1713,344.0,0.0145086
84.4874,193.0,0.8199,-0.2978,632.0,1.89911
18.28,224.0,0.14936,-0.06875,647.0,0.430205
70.4155,204.0,0.65805,-0.3153,537.0,0.105601
13.091,157.0,0.16151,-0.07548,400.0,0.0615479
102.965,138.0,1.52025,-0.49045,445.0,1.76426
27.253,179.0,0.2934,-0.1505,497.0,0.0238992
30.9634,149.0,0.41385,-0.15735,460.0,0.303339
32.2426,249.0,0.2268,-0.09295,758.0,1.82328
18.6673,179.0,0.196605,-0.08595,531.0,0.199147
44.3828,228.0,0.40575,-0.2015,513.0,0.0517665
51.0233,159.0,0.6163,-0.385,345.0,0.0284328
46.5676,213.0,0.4148,-0.2145,518.0,0.284833
39.5625,156.0,0.45785,-0.22575,454.0,0.0452649
77.2225,233.0,0.65975,-0.2946,600.0,0.626353
44.8398,242.0,0.3401,-0.1427,704.0,1.7388
13.2009,108.0,0.254435,-0.12818,243.0,0.0112155
48.9724,216.0,0.3843,-0.1539,759.0,1.34981
41.3839,266.0,0.26895,-0.12585,774.0,1.51806
80.5655,176.0,0.9058,-0.31305,578.0,1.51713
67.6838,230.0,0.52785,-0.23725,675.0,1.05674
32.2219,272.0,0.2029,-0.1073,741.0,0.786746
27.5293,147.0,0.35675,-0.15035,436.0,0.384825
35.217,155.0,0.4251,-0.2126,433.0,0.0623131
24.5683,164.0,0.28392,-0.1408,426.0,0.139898
34.2489,150.0,0.4619,-0.2741,301.0,0.0329129
19.6973,140.0,0.274815,-0.1542,362.0,0.00434738
48.7221,286.0,0.3216,-0.17275,677.0,0.339949
35.5478,184.0,0.36055,-0.1611,544.0,0.141867
46.113,230.0,0.35285,-0.17235,678.0,0.364841
61.5387,204.0,0.534,-0.2671,602.0,0.345088
16.0708,129.0,0.262095,-0.15136,247.0,0.00235377
95.5894,305.0,0.5658,-0.3234,759.0,1.729
54.1829,164.0,0.62155,-0.2203,566.0,1.75916
110.221,169.0,1.4396,-0.5762,431.0,0.237787
54.2881,197.0,0.54155,-0.2423,508.0,0.184897
39.8671,122.0,0.61335,-0.3746,263.0,0.00409778
39.3403,166.0,0.46575,-0.19095,493.0,0.227538
52.8709,262.0,0.39515,-0.17865,656.0,0.60366
11.0256,167.0,0.12689,-0.0791,384.0,0.0634008
13.9301,169.0,0.159685,-0.077755,438.0,0.136001
64.1659,185.0,0.6616,-0.34025,456.0,0.263923
77.9275,224.0,0.6207,-0.29125,618.0,1.96945
17.8004,138.0,0.260325,-0.16545,279.0,0.00433496
98.7453,190.0,1.0401,-0.51375,445.0,0.158346
31.3159,179.0,0.3405,-0.1407,542.0,0.153283
47.6957,192.0,0.45715,-0.16175,662.0,1.73108
89.1281,168.0,1.03955,-0.45415,460.0,0.497566
57.6831,154.0,0.74415,-0.34595,389.0,0.0579513
94.9056,237.0,0.75795,-0.3405,632.0,0.593035
67.5469,162.0,0.8584,-0.3169,511.0,0.895653
35.1682,184.0,0.3533,-0.1886,496.0,0.0323678
31.7306,140.0,0.4345,-0.19505,387.0,0.0373888
136.805,184.0,1.701,-0.5095,568.0,1.32501
20.6589,215.0,0.173285,-0.0554,791.0,1.15833
49.0618,179.0,0.5422,-0.2294,492.0,0.46734
27.7093,210.0,0.245,-0.1007,671.0,0.415091
42.1413,171.0,0.46765,-0.2354,442.0,0.0559438
11.5482,184.0,0.11778,-0.067975,450.0,0.02646
53.8048,179.0,0.5828,-0.35205,371.0,0.0257523
46.2616,230.0,0.3699,-0.174,624.0,1.90795
22.6672,159.0,0.287975,-0.15935,343.0,0.0245685
28.5738,162.0,0.3393,-0.2008,357.0,0.0572713
34.0795,220.0,0.2777,-0.1107,705.0,1.19468
63.643,148.0,0.8363,-0.30065,493.0,1.54622
109.185,186.0,1.27065,-0.4773,522.0,1.60459
108.491,152.0,1.57215,-0.547,429.0,0.35755
51.5067,147.0,0.69775,-0.3097,376.0,0.140664
19.5577,163.0,0.224355,-0.10425,445.0,0.0673878
140.558,204.0,1.507,-0.6318,522.0,0.606464
47.5901,163.0,0.55435,-0.2473,461.0,0.115842
27.3665,214.0,0.23295,-0.11345,599.0,0.135513
50.9959,195.0,0.48565,-0.224,574.0,0.345794
68.9932,185.0,0.68155,-0.458,398.0,0.0536156
47.4081,181.0,0.4779,-0.279,476.0,0.0769891
35.3134,179.0,0.36355,-0.1992,471.0,0.108931
80.1003,226.0,0.63965,-0.36775,557.0,0.533808
41.7409,134.0,0.6453,-0.32825,290.0,0.00654756
60.0597,150.0,0.775,-0.287,471.0,1.66936
82.3487,180.0,0.87865,-0.3402,559.0,1.62732
48.1498,176.0,0.52245,-0.21185,551.0,0.16745
36.7303,180.0,0.395,-0.1317,622.0,0.711781
65.8692,175.0,0.7864,-0.31065,476.0,0.168771
28.5531,163.0,0.33475,-0.1543,445.0,0.223838
25.6807,177.0,0.27875,-0.1415,460.0,0.0533724
22.3682,209.0,0.1958,-0.0985,543.0,0.135806
83.8283,168.0,0.9776,-0.4493,433.0,1.13593
62.3775,202.0,0.5323,-0.2663,633.0,0.474507
16.9346,159.0,0.215,-0.10285,385.0,0.0277364
23.4076,167.0,0.28128,-0.1427,384.0,0.0243892
29.8274,179.0,0.3052,-0.17515,463.0,0.0183705
59.6051,126.0,0.92415,-0.3788,358.0,0.158477
78.9688,175.0,0.8595,-0.45835,428.0,0.0438645
45.76,161.0,0.55575,-0.2443,435.0,0.210927
61.2597,198.0,0.5908,-0.24405,593.0,0.651599
74.0107,227.0,0.5843,-0.2667,666.0,1.14676
32.0464,120.0,0.50425,-0.3054,260.0,0.00322284
16.7314,208.0,0.148925,-0.07765,522.0,0.0744162
10.8082,145.0,0.15418,-0.067245,395.0,0.00860143
32.9879,214.0,0.3005,-0.12795,581.0,0.419033
28.4047,165.0,0.3171,-0.183,383.0,0.0325883
45.4898,205.0,0.3883,-0.17615,623.0,0.66116
36.2798,179.0,0.4004,-0.182,465.0,0.0873799
63.2199,192.0,0.62035,-0.2655,568.0,0.782239
25.8163,179.0,0.26545,-0.1088,564.0,0.558957
54.8395,264.0,0.38945,-0.17395,718.0,0.610415
37.9838,211.0,0.3468,-0.18615,521.0,0.0701141
17.8016,141.0,0.24522,-0.1195,360.0,0.0291965
88.7051,139.0,1.27845,-0.5209,377.0,0.163828
58.3949,215.0,0.47725,-0.2276,652.0,0.607009
38.1384,144.0,0.51495,-0.266,347.0,0.031985
20.6664,155.0,0.26573,-0.14055,347.0,0.0547096
26.5783,183.0,0.27575,-0.1526,419.0,0.0291667
30.0488,178.0,0.3165,-0.1348,481.0,1.10662
97.4221,156.0,1.23795,-0.7152,344.0,0.0541458
71.4544,167.0,0.8306,-0.4494,396.0,0.0666437
14.8486,172.0,0.16804,-0.0649,579.0,0.0873535
109.867,210.0,1.1081,-0.40615,585.0,1.62633
36.623,265.0,0.28025,-0.101,754.0,0.90921
37.7254,244.0,0.2906,-0.1593,562.0,0.124513
24.3924,162.0,0.294525,-0.14655,401.0,0.081824
49.6258,193.0,0.46995,-0.25695,497.0,0.0279992
65.6159,176.0,0.72005,-0.4182,408.0,0.0213343
36.7759,198.0,0.36215,-0.17565,512.0,0.588544
113.344,221.0,1.04695,-0.43445,591.0,0.668037
39.4528,169.0,0.45115,-0.21465,464.0,0.082934
101.914,211.0,0.9648,-0.4515,535.0,0.108969
25.1544,159.0,0.2952,-0.10765,543.0,1.36469
21.3981,181.0,0.218,-0.0756,656.0,0.444256
47.2781,221.0,0.40295,-0.2168,553.0,0.0805624
21.5914,178.0,0.22824,-0.12875,421.0,0.0111577
24.8253,190.0,0.238725,-0.09815,595.0,0.615128
51.6939,167.0,0.6046,-0.2484,495.0,0.600202
58.4646,127.0,0.94025,-0.32005,417.0,0.851502
17.6838,199.0,0.169435,-0.0849,480.0,0.103723
29.233,226.0,0.2367,-0.1033,662.0,1.02026
15.4529,156.0,0.19738,-0.104785,345.0,0.027519
74.93,166.0,0.9203,-0.50025,383.0,0.049642
72.8593,260.0,0.5952,-0.20865,729.0,1.4098
12.931,168.0,0.15595,-0.07267,422.0,0.0662663
54.4084,138.0,0.76815,-0.3154,416.0,0.319111
88.0684,163.0,1.09885,-0.4818,416.0,0.177169
82.2744,202.0,0.73915,-0.41145,535.0,0.206899
27.6228,323.0,0.14865,-0.07915,787.0,1.27371
13.8683,128.0,0.223935,-0.09399,355.0,0.0218983
16.6345,183.0,0.16748,-0.11725,399.0,0.00225489
38.6669,157.0,0.4639,-0.19175,492.0,0.261124
23.2031,168.0,0.272585,-0.1072,536.0,0.544485
32.973,172.0,0.37045,-0.16005,493.0,0.56417
93.85,162.0,1.12235,-0.4641,473.0,1.14805
71.388,180.0,0.8453,-0.26185,573.0,0.992362
15.1607,180.0,0.162055,-0.0696,531.0,0.101547
51.0416,164.0,0.57515,-0.38285,361.0,0.00592057
56.0115,197.0,0.53855,-0.2746,491.0,0.308905
20.0353,159.0,0.23703,-0.09085,580.0,0.0825476
32.4819,168.0,0.3541,-0.13755,559.0,0.606332
94.3456,173.0,1.217,-0.4638,451.0,0.238264
38.7233,263.0,0.2572,-0.12445,739.0,0.565156
107.637,255.0,0.8224,-0.38715,683.0,0.932667
26.9082,172.0,0.3014,-0.14175,451.0,0.216916
34.2941,181.0,0.35585,-0.19275,474.0,0.0424129
49.0701,183.0,0.4796,-0.26335,531.0,0.0922853
34.6641,163.0,0.3996,-0.1798,461.0,0.436509
10.0621,178.0,0.11023,-0.059255,401.0,0.0722823
60.1981,207.0,0.5524,-0.21465,625.0,1.29086
105.413,197.0,1.1037,-0.6551,415.0,0.0925843
59.1989,203.0,0.5649,-0.23305,581.0,0.381891
17.0503,210.0,0.14703,-0.04475,782.0,0.957116
86.2187,280.0,0.68105,-0.2277,798.0,1.64701
36.6652,115.0,0.64585,-0.28485,288.0,0.0232162
13.8292,173.0,0.15499,-0.09785,392.0,0.018031
81.015,170.0,0.95235,-0.39345,470.0,0.550661
41.2492,144.0,0.5705,-0.3111,322.0,0.0232021
16.7899,180.0,0.177795,-0.0835,515.0,0.0627822
36.4786,117.0,0.6139,-0.2929,295.0,0.0265968
46.5521,155.0,0.6441,-0.3198,343.0,0.0592237
71.3851,160.0,0.8661,-0.3387,492.0,0.390406
22.0601,188.0,0.214525,-0.0922,546.0,1.16216
36.9109,141.0,0.4843,-0.2706,336.0,0.0675795
19.5888,245.0,0.133775,-0.0591,731.0,1.64589
18.5433,154.0,0.22948,-0.0981,474.0,0.703823
60.4146,137.0,0.8727,-0.3474,394.0,0.210345
30.179,167.0,0.34385,-0.202,366.0,0.0335526
31.6326,282.0,0.191,-0.0891,787.0,1.69572
29.2989,180.0,0.31075,-0.14475,499.0,0.140731
33.2212,167.0,0.38045,-0.14415,557.0,0.928837
23.1512,183.0,0.250945,-0.09895,557.0,0.144312
35.8352,197.0,0.3512,-0.1996,490.0,0.0787432
13.3785,262.0,0.08726,-0.035135,796.0,0.837026
56.7148,124.0,0.9739,-0.4136,309.0,0.028575
36.1268,225.0,0.2911,-0.1216,705.0,0.884681
19.8304,252.0,0.13894,-0.0651,709.0,0.626818
56.0128,174.0,0.57255,-0.36495,423.0,0.0206563
88.2963,272.0,0.614,-0.26295,744.0,1.595
72.2253,128.0,1.07305,-0.4561,356.0,0.0419192
71.5737,207.0,0.63595,-0.32115,530.0,0.31747
56.685,176.0,0.6353,-0.3615,377.0,0.118882
26.9308,218.0,0.2237,-0.12485,527.0,0.292044
13.2317,187.0,0.138425,-0.082785,460.0,0.0252608
47.9233,288.0,0.29315,-0.1562,733.0,0.679509
35.4517,215.0,0.31105,-0.15615,537.0,0.301664
16.398,143.0,0.229395,-0.0902,416.0,0.0321916
57.7382,184.0,0.5854,-0.2839,483.0,0.302544
32.7269,275.0,0.2053,-0.08525,807.0,1.84297
51.8393,218.0,0.447,-0.19435,655.0,0.471159
45.232,156.0,0.5615,-0.29035,373.0,0.0573769
23.7899,168.0,0.282975,-0.13905,379.0,0.108512
70.8902,244.0,0.6037,-0.23455,656.0,0.799384
67.8405,182.0,0.7953,-0.4372,418.0,0.166687
22.9646,169.0,0.261795,-0.12395,439.0,0.105097
38.1553,212.0,0.3506,-0.1451,576.0,0.955249
40.3734,214.0,0.37535,-0.2003,480.0,0.0988272
29.8431,172.0,0.34255,-0.16005,453.0,0.253041
65.8651,174.0,0.72865,-0.27695,539.0,1.57134
37.2687,212.0,0.329,-0.1887,502.0,0.149315
32.4975,185.0,0.33585,-0.0994,699.0,1.4093
15.8626,193.0,0.15348,-0.0599,634.0,0.91916
27.9499,137.0,0.3803,-0.1736,380.0,0.126184
11.1321,204.0,0.10114,-0.041725,611.0,0.394193
56.268,209.0,0.51445,-0.22715,606.0,0.517011
46.8429,170.0,0.5302,-0.24515,451.0,0.29186
42.8651,138.0,0.61725,-0.19395,497.0,1.46404
25.5356,154.0,0.310015,-0.139,428.0,0.283452
28.7606,167.0,0.3282,-0.10475,600.0,1.60898
22.4911,169.0,0.25707,-0.11545,467.0,0.208676
31.5467,191.0,0.3001,-0.11465,647.0,0.838993
51.6663,170.0,0.59115,-0.24775,457.0,0.585568
35.0969,211.0,0.3173,-0.1282,685.0,0.619065
117.41,207.0,1.167,-0.6314,458.0,0.173667
64.9472,221.0,0.5846,-0.234,611.0,1.06187
88.1258,171.0,1.0299,-0.4182,474.0,0.976356
78.879,198.0,0.7794,-0.2981,592.0,1.17127
20.5671,249.0,0.14579,-0.0708,715.0,0.678745
14.9024,190.0,0.14649,-0.06425,579.0,0.167261
43.7269,189.0,0.44265,-0.1958,525.0,1.04008
21.7544,155.0,0.267645,-0.10835,475.0,0.124919
99.7556,295.0,0.6036,-0.3385,715.0,0.948213
52.1161,203.0,0.46265,-0.2504,566.0,0.330364
34.7449,144.0,0.50175,-0.196,407.0,0.163083
26.0759,185.0,0.263,-0.13115,488.0,0.136012
95.5535,190.0,1.11735,-0.32135,625.0,1.09958
75.2432,274.0,0.60735,-0.2693,648.0,0.371109
28.4441,151.0,0.3695,-0.1881,366.0,0.0383393
44.3171,161.0,0.53,-0.21285,468.0,1.32445
58.8517,244.0,0.4451,-0.2283,648.0,0.209092
30.0659,166.0,0.34525,-0.1262,532.0,1.59766
88.2814,208.0,0.8089,-0.4463,482.0,0.254043
35.8287,215.0,0.3195,-0.1525,552.0,0.182728
40.602,204.0,0.35285,-0.13575,689.0,1.57765
19.6748,134.0,0.30865,-0.1765,265.0,0.0387753
125.761,182.0,1.6101,-0.44965,578.0,0.450485
23.7432,176.0,0.2561,-0.11505,513.0,0.199803
36.8365,200.0,0.3883,-0.15655,530.0,0.222676
30.5401,162.0,0.35775,-0.1386,513.0,0.62618
15.3451,159.0,0.18812,-0.0998,428.0,0.0118807
23.5416,195.0,0.22909,-0.0954,586.0,0.471616
19.2473,144.0,0.27129,-0.1149,398.0,0.0854834
26.1584,150.0,0.33505,-0.14305,442.0,0.146123
85.4822,169.0,1.0339,-0.43635,455.0,0.421733
43.123,229.0,0.34285,-0.1871,566.0,0.229491
33.2768,207.0,0.30345,-0.17535,474.0,0.0646802
126.964,217.0,1.2333,-0.50115,574.0,1.12612
92.064,212.0,0.8205,-0.45115,518.0,0.165941
42.8661,233.0,0.3763,-0.1844,582.0,0.374117
54.6801,257.0,0.4132,-0.2124,638.0,0.172375
18.1514,205.0,0.163875,-0.0653,652.0,0.492058
40.4418,178.0,0.4187,-0.23115,470.0,0.0207596
46.1906,200.0,0.42765,-0.2354,528.0,0.0714007
25.5465,177.0,0.28635,-0.15855,398.0,0.0795053
85.3327,184.0,0.8385,-0.3875,534.0,0.913221
41.1769,209.0,0.3769,-0.19795,486.0,0.297608
44.066,195.0,0.4238,-0.1615,597.0,1.64107
29.0245,170.0,0.3368,-0.1693,412.0,0.0152315
76.9352,204.0,0.73525,-0.4179,449.0,0.0794727
95.75,220.0,0.8901,-0.3495,608.0,1.23013
38.1529,181.0,0.3987,-0.18475,498.0,0.16263
56.3582,159.0,0.77155,-0.24325,505.0,1.37991
18.3934,149.0,0.254955,-0.09995,412.0,0.0649025
48.8179,169.0,0.5908,-0.2239,487.0,0.680362
51.8617,225.0,0.42205,-0.19245,626.0,0.968868
38.0637,260.0,0.26015,-0.12195,741.0,1.22378
55.4721,175.0,0.6473,-0.2032,597.0,1.54111
