PCa,Jup,[TRPN],Gncx,"INaCa,SS",CaMKo,[BSL],aCaMK,bCaMK,"tau,diffCa","Tref,v","TRPN50,v","nTm,v","nTRPN,v","kTRPN,v","rs,v","rw,v","Aeff,v","ku,v","beta1,v","beta0,v","gamma,s,v","gamma,w,v","phi,v","ca50,v","nu,v","mu,v"
9.5959e-05,1.02471,0.0703192,0.00137173,0.893564,0.0393989,0.809245,0.0409782,0.000760217,0.155437,115.667,0.456156,2.40058,2.36699,0.132084,0.340462,0.451321,34.3438,0.0204767,-2.36832,2.03327,0.0124774,0.557235,2.16649,1.14556,4.67926,2.03583
0.000112385,1.05539,0.065861,0.00128351,0.895838,0.0361861,1.49623,0.0441014,0.000514632,0.255585,109.818,0.521224,1.25444,2.08683,0.106149,0.273692,0.374646,29.5331,0.0198933,-1.94196,2.10976,0.011068,0.683772,2.03204,1.19231,3.91018,2.84507
0.000112989,1.07376,0.0717384,0.00195006,0.928475,0.0589099,1.29895,0.0258142,0.0009742,0.172794,125.115,0.248683,2.02588,2.48997,0.0541921,0.197299,0.640774,26.3541,0.0314797,-2.18263,3.23752,0.0121824,0.638913,3.14537,0.601697,5.1581,3.20672
0.000115837,0.927475,0.0895729,0.00123644,0.864397,0.0353751,0.899603,0.0372708,0.000825744,0.104208,64.385,0.329582,1.98044,2.68836,0.142957,0.280345,0.302991,23.3039,0.0154925,-1.97664,2.39552,0.00661532,0.519655,2.50755,0.596989,7.73124,2.68234
8.04718e-05,0.985991,0.0908093,0.00100572,0.922048,0.034121,1.02619,0.0702841,0.000402393,0.129724,130.754,0.256265,2.5185,2.58867,0.13107,0.185759,0.371908,17.9547,0.026113,-1.42285,2.4327,0.00971232,0.546935,3.05342,0.428768,4.84104,1.7058
6.94678e-05,1.27545,0.100031,0.00142313,0.468395,0.0448736,1.41748,0.0675598,0.000917285,0.176415,79.6174,0.387395,2.27868,1.95999,0.133361,0.198167,0.534603,16.606,0.0204855,-3.57561,2.90146,0.0060434,0.844294,1.48771,0.679838,6.00262,2.79888
0.000103221,0.90736,0.0605975,0.00164118,0.450579,0.0304359,0.738923,0.060504,0.000858686,0.191133,163.966,0.318602,1.97578,2.65855,0.0542247,0.238146,0.355108,31.3452,0.0181346,-1.45372,2.50747,0.00896496,0.511949,1.90747,1.18001,7.7109,2.42378
6.48883e-05,1.05884,0.0420827,0.00107515,0.617116,0.0383898,0.893148,0.0398549,0.000908544,0.271989,106.224,0.273612,2.62259,2.6655,0.116482,0.297318,0.381245,19.8965,0.0262988,-2.34755,1.836,0.0117385,0.429428,2.92827,0.795446,9.68358,2.48405
0.00011021,1.18956,0.071794,0.00235144,0.345098,0.0417017,1.13457,0.0427401,0.000692074,0.118352,136.476,0.467556,1.41149,2.19085,0.130897,0.239247,0.463856,29.1799,0.0131424,-1.97121,1.38567,0.0106003,0.419976,1.58658,0.980217,7.70899,3.15809
0.000131532,1.15477,0.077658,0.00364502,0.274625,0.0279249,1.05612,0.0375763,0.000929919,0.273756,115.06,0.407616,2.89328,1.4964,0.114359,0.248449,0.689546,22.9768,0.0158718,-1.98252,2.54803,0.0112128,0.412425,2.15317,1.18327,6.61742,4.29785
5.49507e-05,1.37647,0.0837238,0.00121551,0.694795,0.0586522,1.00203,0.0254499,0.000943385,0.162392,110.729,0.235156,2.1212,2.1917,0.148695,0.338094,0.713416,36.8149,0.0254019,-2.47206,1.56642,0.00845118,0.547446,2.88868,0.565334,4.28682,2.28585
0.00014355,1.37067,0.0808402,0.00448073,0.266216,0.031541,0.767468,0.064655,0.00100569,0.250117,162.624,0.257926,2.61877,2.92915,0.0786267,0.210968,0.422209,29.0873,0.0257619,-2.07976,1.19585,0.00695826,0.789059,1.27286,0.539623,5.65891,4.19957
0.000101011,1.26657,0.104852,0.00178716,0.857191,0.0586334,0.865887,0.0302376,0.000375074,0.111442,91.576,0.213902,2.16338,2.26701,0.100018,0.342799,0.662952,12.691,0.0241128,-2.54092,1.54862,0.00967199,0.645042,1.42806,0.693214,4.77097,2.80403
0.00010765,1.076,0.0969551,0.00180368,0.463051,0.0480722,1.20821,0.0619743,0.000938265,0.164502,73.7315,0.517976,1.54105,1.99873,0.0824355,0.371362,0.311952,31.0792,0.0221166,-1.42727,3.06029,0.0118092,0.84909,2.53262,0.806679,8.03067,2.61769
0.000116193,0.864713,0.0992719,0.00101495,0.676233,0.0330802,1.54016,0.0532888,0.000682434,0.167128,107.157,0.296514,2.69338,2.40727,0.112524,0.269987,0.718785,16.8505,0.0141595,-1.94541,2.28576,0.00730433,0.671584,1.9053,0.496943,6.15971,3.12669
0.00011364,1.02135,0.0974945,0.00206368,0.219406,0.0574718,0.835058,0.0616847,0.000613274,0.146506,95.4631,0.5093,1.94894,2.25349,0.125365,0.204323,0.683486,30.5786,0.0251288,-3.59671,2.28867,0.00558434,0.819177,1.46815,1.02998,9.99142,3.32826
6.64875e-05,1.11377,0.0706976,0.00173403,0.457765,0.0281133,0.867188,0.0457698,0.000562777,0.158425,83.9595,0.233619,2.91316,2.719,0.0975977,0.193137,0.483494,37.4131,0.0309739,-2.26046,3.06519,0.0115589,0.742447,2.13208,0.814097,6.42116,2.12646
8.58642e-05,0.94761,0.0580334,0.00129947,0.599233,0.0352189,1.08635,0.0477519,0.000802491,0.259803,145.361,0.403698,2.48008,1.71795,0.122169,0.221309,0.459751,19.2855,0.0285036,-2.20873,2.80624,0.00881806,0.847863,2.47124,0.665304,3.99155,3.72444
0.000143297,1.46761,0.0682976,0.00451747,0.229077,0.0326754,0.780733,0.0704915,0.000465177,0.195935,74.58,0.322469,2.52167,2.28143,0.0546783,0.172159,0.411497,31.6788,0.0273286,-3.2947,2.00834,0.00665125,0.679573,2.14944,0.883348,6.07405,3.41735
0.000109997,1.2821,0.0706366,0.00244581,0.376754,0.0398209,1.52557,0.0444069,0.000501642,0.219812,78.4925,0.427747,2.27994,1.83626,0.0639351,0.256885,0.262376,16.7846,0.0215397,-2.4116,1.36563,0.00732564,0.441496,2.69764,0.931691,7.01123,3.30018
0.000136744,1.43562,0.0725575,0.00263426,0.323166,0.0317496,0.686781,0.0473851,0.000763393,0.173772,130.42,0.419908,2.15188,2.30746,0.135575,0.21913,0.388758,20.0675,0.0305119,-1.774,1.71797,0.00553903,0.552986,1.67823,1.19607,5.40481,4.0038
0.0001108,1.39892,0.0672497,0.00188193,0.6586,0.035768,0.94438,0.0418426,0.000873555,0.174135,71.1856,0.224991,2.16467,2.58429,0.0713083,0.151367,0.578064,26.6821,0.0249866,-2.72216,2.10547,0.00636517,0.62018,1.55319,0.870644,5.97278,3.17998
9.05973e-05,0.797342,0.0907026,0.00091849,0.521038,0.0469317,1.13799,0.0678579,0.00093897,0.218557,145.696,0.381454,1.41982,2.54177,0.102215,0.18768,0.395174,15.7508,0.0282116,-1.70505,2.19975,0.0120115,0.526363,1.41514,1.00847,7.15563,2.63338
2.9375e-05,1.34127,0.0551958,0.00121935,0.385844,0.0546259,1.33878,0.0374154,0.00098101,0.11303,77.2278,0.445791,2.87089,1.4951,0.0882566,0.294095,0.624514,27.3936,0.020702,-2.07344,2.31893,0.00699677,0.667587,2.62253,0.42979,9.48195,2.55586
0.0001152,1.39581,0.102187,0.0013596,0.962455,0.0557241,1.58103,0.0589973,0.000683024,0.295644,177.982,0.352018,2.6243,2.00817,0.0758714,0.174437,0.534414,16.9722,0.0238514,-3.44411,3.28674,0.0066352,0.391018,3.09796,1.16482,9.83263,1.89286
0.000140731,1.16166,0.0801314,0.00381371,0.2796,0.0409229,0.783788,0.0317447,0.000973174,0.274497,94.6979,0.363716,1.39494,1.61833,0.0967447,0.223262,0.437527,18.9615,0.0120122,-2.2042,3.0769,0.00621419,0.692563,2.06408,1.18852,10.2509,1.50684
5.23971e-05,1.2856,0.0729344,0.00115698,0.203846,0.0265696,1.36576,0.0690167,0.000973553,0.278353,111.494,0.367274,1.39498,2.22074,0.105986,0.190895,0.42212,19.628,0.0246646,-3.2724,2.89587,0.00468616,0.865342,2.71743,1.00649,6.27512,3.71806
0.000105133,1.34273,0.0948272,0.00120712,0.919024,0.0395212,0.733952,0.0394441,0.000997874,0.258834,114.831,0.379459,1.64079,2.70078,0.0568722,0.240025,0.614077,22.9952,0.0249917,-1.84675,2.61807,0.00526493,0.721879,3.08771,0.837887,9.26135,3.6641
8.71534e-05,0.935541,0.101998,0.00116353,0.329362,0.0443718,1.11447,0.0669042,0.000700456,0.255623,117.703,0.370645,3.03462,1.9292,0.13471,0.220311,0.543048,35.5531,0.0192525,-3.31471,2.49204,0.0126696,0.783151,1.9944,1.12294,7.88314,2.99847
9.01389e-05,1.45931,0.0666027,0.00160679,0.507466,0.0441418,1.42111,0.0320539,0.000680973,0.280022,87.3622,0.197202,2.51462,1.73507,0.103469,0.308956,0.258181,13.1882,0.0162476,-1.89916,1.50239,0.0110609,0.529521,2.98006,0.861886,3.8972,2.71521
0.000100484,0.860847,0.0979246,0.00152305,0.641321,0.0333979,1.09976,0.0455683,0.000414907,0.293642,167.754,0.522278,2.40529,1.68177,0.058671,0.198195,0.397054,34.6133,0.0201274,-2.12575,3.36719,0.00926135,0.886532,1.48536,0.917115,9.82069,2.57441
8.50799e-05,0.821111,0.0813878,0.0016024,0.533371,0.0627637,0.978177,0.0390223,0.000912509,0.183019,110.488,0.310823,1.49936,1.79426,0.107778,0.217449,0.567407,22.004,0.0228578,-1.65236,1.90816,0.0108358,0.543366,2.96301,1.18466,6.9926,3.08781
4.50283e-05,1.07073,0.0954806,0.00107586,0.319683,0.0503747,0.724369,0.0430562,0.000498751,0.218796,124.217,0.43692,2.19208,2.20661,0.0518972,0.329748,0.675834,28.1625,0.0273772,-1.87997,1.55146,0.00620432,0.771892,1.29041,0.689047,4.19267,1.8796
5.77428e-05,1.1093,0.0987615,0.00113776,0.266478,0.0468212,1.2475,0.0547795,0.000571223,0.243075,139.673,0.212369,2.72681,2.72526,0.073281,0.34088,0.579155,28.78,0.0264641,-3.02875,3.26514,0.00495911,0.726268,2.14404,0.821024,9.20996,2.73203
0.000122986,1.00454,0.102081,0.00203319,0.328816,0.053677,1.15523,0.0376044,0.000964206,0.196513,63.161,0.473234,2.85769,1.27823,0.0710969,0.368473,0.359399,32.3473,0.01362,-2.81379,1.91058,0.0113564,0.781584,3.18749,0.799303,9.27832,2.58426
9.22589e-05,0.661431,0.0808069,0.00120811,0.454665,0.054112,1.45541,0.0716357,0.000837028,0.159824,157.634,0.483096,1.88631,2.30499,0.128915,0.137423,0.651864,15.6076,0.0301797,-3.4045,2.44382,0.0123843,0.757206,2.07424,1.17823,3.96332,3.4693
9.90843e-05,0.909412,0.0571099,0.002032,0.436667,0.0483881,0.88866,0.0292103,0.000744756,0.139304,91.8114,0.270694,1.65989,2.09003,0.0623638,0.26247,0.330099,14.4112,0.0258355,-2.99109,2.80392,0.00956365,0.920605,1.97397,0.844572,4.06643,1.93615
8.75108e-05,1.04823,0.0853078,0.00170977,0.206781,0.0354963,1.01725,0.0294675,0.000968414,0.279404,114.612,0.199327,1.76696,2.1271,0.119386,0.32139,0.624437,25.6011,0.0149989,-1.75678,1.8353,0.00617057,0.584615,2.3095,1.15967,7.24708,1.71321
0.000108838,1.1317,0.091638,0.00178023,0.389677,0.0681091,0.950053,0.0274769,0.000450141,0.165957,152.067,0.363991,2.32509,2.86524,0.0755783,0.16557,0.274454,21.7712,0.0153832,-2.6768,1.89848,0.00753117,0.847516,2.40762,0.886806,4.53743,2.4287
0.000111427,0.585359,0.0901727,0.00108155,0.236044,0.0735689,1.00645,0.0436033,0.000986841,0.190274,151.76,0.255397,2.79105,1.59703,0.0621436,0.3227,0.669761,28.7222,0.0278283,-1.81773,1.67051,0.00791751,0.622586,1.25852,1.12152,4.37782,1.61831
9.47131e-05,1.025,0.0995525,0.00102104,0.989936,0.0711245,0.926799,0.0565375,0.000613806,0.251516,127.689,0.416805,2.34691,2.38426,0.124585,0.318746,0.621354,22.7537,0.0302793,-2.79764,2.05541,0.006764,0.648893,2.21236,0.793776,7.6821,3.93641
0.000137505,0.926193,0.0802284,0.00140291,0.348098,0.042727,1.41166,0.0350303,0.000931565,0.119934,177.279,0.340371,2.52975,1.64232,0.148473,0.219951,0.279085,22.6236,0.0168322,-1.45892,2.44363,0.00978921,0.495641,3.22174,1.19813,10.1805,4.34046
0.000129141,1.09855,0.0538317,0.00248336,0.460083,0.0313947,1.08638,0.040565,0.000544897,0.275259,160.889,0.379955,2.73001,1.76297,0.091949,0.2127,0.669031,20.0445,0.0140892,-2.7316,2.13818,0.00550888,0.481816,2.31779,0.868687,8.17796,3.93458
4.90755e-05,1.06667,0.0789493,0.00117477,0.44897,0.0582592,1.01017,0.0320443,0.00046028,0.222015,143.313,0.258187,2.75366,1.74493,0.0909349,0.167696,0.25997,16.5778,0.0159859,-1.2645,2.70251,0.0125285,0.501162,1.93277,0.922241,10.1788,2.66021
8.88717e-05,0.863969,0.0803464,0.00177161,0.270064,0.063005,1.16093,0.0399678,0.00101817,0.12292,132.602,0.180958,2.54209,2.83496,0.0621797,0.319879,0.424567,34.9062,0.0233645,-3.06049,2.85048,0.00578909,0.375996,1.94579,1.19515,9.05379,3.96449
0.000142924,1.02638,0.084537,0.00251316,0.625964,0.0399052,0.927657,0.0324289,0.00079673,0.238785,94.5554,0.25447,2.37716,2.24497,0.132928,0.305241,0.487141,14.8135,0.0129893,-3.54987,3.09754,0.00929275,0.882899,1.9816,0.595277,5.8286,2.0682
0.000105342,1.2884,0.0839,0.00234306,0.363851,0.0464306,0.87987,0.0421595,0.00066826,0.132211,88.3827,0.220176,2.55873,1.78432,0.0901124,0.2844,0.512361,21.1307,0.0204249,-1.28107,2.32499,0.00991401,0.864851,2.34148,0.963228,9.95194,3.16851
9.11095e-05,1.12356,0.0800296,0.00258532,0.43413,0.0459238,1.12097,0.0612866,0.000943992,0.111909,106.436,0.479719,1.79231,2.51481,0.13484,0.270646,0.526484,17.0875,0.0251676,-3.03342,1.53049,0.0113113,0.505071,2.55465,0.849143,6.2757,2.60507
0.000111559,1.30791,0.0664887,0.00180787,0.680147,0.0275956,1.34247,0.0536558,0.000367474,0.141768,121.201,0.47647,1.87038,2.2852,0.0982312,0.373022,0.679181,22.6801,0.0117533,-2.11217,3.16615,0.00955289,0.674667,2.69545,0.606726,7.16336,3.89763
8.67817e-05,0.53018,0.0394474,0.00101282,0.363026,0.0288046,1.14086,0.0319619,0.00091643,0.173284,80.613,0.401005,1.31703,2.6265,0.0648944,0.251573,0.281727,13.1032,0.0152027,-1.75799,3.3784,0.0102005,0.555695,1.89261,0.684086,7.60738,1.84408
0.000134065,0.866064,0.0819846,0.00241258,0.394928,0.049262,1.28615,0.033373,0.000960396,0.149857,159.839,0.359806,1.75375,2.52201,0.0722354,0.311995,0.319126,25.2904,0.0246763,-2.3741,2.06967,0.00970358,0.69193,1.70084,0.759367,4.7458,2.81796
9.32874e-05,1.07122,0.0773948,0.0014488,0.777241,0.0436471,1.34241,0.0642317,0.000985353,0.166225,101.937,0.379353,2.26085,2.17368,0.115202,0.203055,0.427868,20.2467,0.0244544,-3.03471,1.5092,0.00533291,0.680025,2.41555,0.836651,9.66821,3.50602
0.000115644,1.44234,0.0703375,0.00416994,0.379793,0.0294016,1.53319,0.0387097,0.000932446,0.116306,77.7068,0.184482,2.1382,2.23957,0.122549,0.256666,0.625094,22.5961,0.0313696,-2.14098,2.02758,0.00700885,0.786209,2.25239,0.987846,9.78522,4.39609
6.13154e-05,0.723764,0.0729316,0.00122418,0.361908,0.0337803,0.985121,0.0470096,0.00043299,0.230558,111.568,0.270159,2.03945,2.79979,0.12665,0.16993,0.536623,32.048,0.0130073,-2.7917,1.22563,0.00594026,0.322767,1.3472,0.413214,8.50843,3.64411
0.000126025,1.4789,0.0788569,0.00278064,0.485171,0.0480079,1.34829,0.0449278,0.000742819,0.131601,141.028,0.191968,2.70135,2.32161,0.121505,0.126876,0.410023,21.4024,0.0176336,-1.95959,1.63312,0.0123237,0.697311,2.35963,0.878337,7.5201,3.82892
0.000119467,0.9639,0.0931971,0.00232942,0.357213,0.0563922,0.912252,0.0667828,0.00091493,0.132672,62.7802,0.306705,2.46584,1.54551,0.112505,0.196817,0.502435,15.3198,0.0292681,-2.33376,3.15306,0.00641619,0.640395,1.55672,1.19256,7.77628,2.83671
0.000107719,1.17986,0.0809015,0.00180534,0.554168,0.0543468,1.34639,0.0417988,0.00094765,0.263025,68.829,0.204756,2.47649,1.43955,0.0714238,0.146518,0.27317,29.6776,0.0271216,-1.77119,1.96511,0.00910134,0.510887,3.11462,1.0481,10.3298,4.46326
0.00011891,1.03529,0.0837413,0.00237516,0.472856,0.041138,0.704451,0.0719745,0.000741634,0.231434,84.6473,0.319277,3.03032,1.9644,0.109099,0.218702,0.535621,35.3806,0.0130228,-2.55041,2.89551,0.0104437,0.793611,2.1441,0.644251,7.61543,4.1237
8.04241e-05,0.91172,0.063193,0.00139954,0.630424,0.0368233,1.4108,0.0298719,0.000450635,0.111987,137.238,0.414621,1.74135,1.86082,0.0517089,0.145006,0.647094,31.1737,0.017363,-2.75241,1.85976,0.00666951,0.674152,1.67015,1.19408,4.16307,1.76174
0.000128113,1.33233,0.0986368,0.00270613,0.310699,0.0345647,0.64954,0.0742322,0.000778608,0.254737,163.77,0.363101,2.08653,1.58537,0.111046,0.320019,0.735528,21.2177,0.0237974,-2.52352,1.50416,0.00610678,0.499542,2.01012,0.862199,8.22121,3.29012
0.000135583,1.12186,0.102287,0.00222514,0.942005,0.0540295,1.08885,0.0433444,0.000919483,0.22437,110.968,0.201838,2.80457,2.06965,0.0811556,0.290369,0.569836,28.2081,0.0235271,-1.94445,2.24142,0.00879971,0.528203,2.75756,0.997878,9.75429,3.26391
7.7786e-05,0.72657,0.095607,0.000993167,0.970563,0.0566881,0.989892,0.0573986,0.000953301,0.248454,78.0642,0.491475,1.0786,2.49807,0.127458,0.368288,0.65296,18.0207,0.0214485,-3.21528,2.12757,0.00456965,0.382121,2.81501,0.669647,8.48601,3.17739
9.14118e-05,0.861894,0.0970106,0.00240641,0.22583,0.0468488,1.19084,0.07183,0.000805023,0.157748,82.9956,0.390505,1.31618,1.81169,0.139451,0.203553,0.519662,22.6941,0.0132483,-2.85807,1.53799,0.0124408,0.320042,1.46512,1.14193,4.86356,3.34958
0.000138521,1.43677,0.0886197,0.00243638,0.665048,0.0478786,1.10271,0.0357061,0.000951706,0.122052,88.8173,0.430208,1.86339,1.96782,0.113789,0.131339,0.263676,25.2636,0.022051,-1.93675,1.6454,0.00654453,0.507165,2.75165,1.07408,9.28708,3.18208
6.63665e-05,1.14022,0.0866118,0.00130013,0.934214,0.0275324,0.88112,0.058249,0.000985983,0.241828,79.9811,0.298043,2.18881,1.50153,0.098877,0.315055,0.627915,31.6582,0.014317,-2.90803,3.21487,0.0100695,0.324144,1.52804,1.17522,3.58317,3.73733
0.000106506,1.36064,0.09526,0.00158528,0.947076,0.0662416,1.4081,0.0337257,0.000494381,0.19109,72.3017,0.181837,1.94033,2.93452,0.119152,0.327193,0.364598,31.3277,0.0301633,-3.24261,2.20084,0.00436426,0.633672,1.42789,0.510611,9.43806,3.65853
9.04499e-05,1.15103,0.0792982,0.00116401,0.53183,0.0340936,1.16347,0.0315539,0.000769287,0.240676,96.5656,0.209786,1.69904,2.27188,0.103742,0.187607,0.30057,33.9538,0.0273652,-2.96047,1.73534,0.00819139,0.71653,2.05406,1.14325,8.91414,4.45525
9.43096e-05,1.31185,0.0853178,0.00205653,0.522472,0.0420402,0.833524,0.0387409,0.000532239,0.152595,89.934,0.358548,1.11476,2.42595,0.0804205,0.215367,0.66389,34.3993,0.026424,-2.5686,1.34107,0.00525114,0.469645,1.74714,0.743145,10.3444,3.15681
0.000114703,1.4856,0.0967377,0.00176551,0.644689,0.0359806,1.11328,0.0731824,0.000643098,0.287591,66.6734,0.42077,2.46299,1.55786,0.0858558,0.223715,0.55359,19.6154,0.022845,-1.55298,2.05485,0.00724369,0.438666,1.36324,0.870188,8.3957,2.91629
7.87717e-05,1.49094,0.0920214,0.00228437,0.50628,0.033266,0.576039,0.0595065,0.000656629,0.290483,68.5201,0.464446,1.431,2.23055,0.126447,0.344022,0.608985,24.5331,0.0282457,-2.1271,3.09542,0.00432068,0.706582,1.65031,0.469396,4.5385,3.25684
7.33917e-05,0.987408,0.0912893,0.00117331,0.251965,0.0669857,1.19509,0.0297115,0.000920373,0.180335,83.4756,0.396842,2.19381,1.82483,0.091046,0.216859,0.675363,27.2399,0.0200761,-1.48628,2.0693,0.0058546,0.808887,2.42462,0.957318,10.1627,2.39879
7.31911e-05,1.34646,0.0879723,0.00109153,0.511052,0.0395062,1.49851,0.069055,0.000553971,0.21587,104.217,0.306044,1.71878,1.80793,0.0621109,0.343091,0.512397,15.8576,0.0225022,-1.78966,1.45852,0.0119527,0.713645,2.44691,1.15144,6.08391,1.95608
0.000115638,1.28561,0.0870341,0.00250437,0.362636,0.0479907,1.03624,0.0605215,0.000485928,0.203822,100.078,0.274462,1.53275,2.35734,0.110095,0.201472,0.61306,16.3128,0.0125226,-2.2872,1.82714,0.0052688,0.410173,2.29754,0.732365,4.2128,3.40603
8.15205e-05,1.15395,0.0695857,0.0015822,0.33689,0.0347486,1.25191,0.0420768,0.000889937,0.247639,173.127,0.253655,2.13664,2.53635,0.0512137,0.337533,0.398565,16.0134,0.0307791,-1.49514,2.65683,0.0114312,0.668833,3.00648,0.891873,5.56197,1.89451
9.04109e-05,1.11653,0.0813385,0.00209616,0.563918,0.0384675,0.679292,0.0692454,0.000904923,0.189849,164.433,0.280875,3.00387,2.64367,0.105602,0.149056,0.424154,30.0012,0.0244226,-1.74176,1.88762,0.00973238,0.656122,1.61116,0.468699,5.89086,2.62682
8.15888e-05,1.36122,0.103168,0.00172562,0.605295,0.0299469,1.35108,0.0610648,0.000681217,0.109012,143.784,0.185089,2.22543,1.98811,0.0905485,0.291257,0.682059,30.6151,0.0225407,-3.3055,2.01708,0.00666921,0.710196,2.51075,0.813916,4.37814,3.55335
7.83997e-05,1.42402,0.101781,0.00138791,0.646392,0.0456497,0.664367,0.0743073,0.000846553,0.272532,177.413,0.438271,1.48973,2.95285,0.0730831,0.147753,0.717769,22.7584,0.010854,-3.19248,2.50942,0.00797817,0.583132,3.02588,0.495208,4.84038,2.85676
8.98897e-05,0.700571,0.0932988,0.0014813,0.237205,0.0617925,1.25079,0.0290432,0.000367832,0.117484,168.015,0.271199,2.01734,1.69953,0.115192,0.259309,0.727781,14.0531,0.023672,-3.02956,2.9738,0.00491541,0.551394,2.9822,0.979793,9.03031,2.67235
0.000134181,1.47182,0.0782611,0.00358885,0.263388,0.0498291,1.60278,0.0476915,0.000861572,0.274962,80.0812,0.245788,3.01399,1.35728,0.117773,0.261011,0.285848,17.7154,0.0306704,-2.31257,3.10632,0.00754487,0.753625,2.93321,1.16907,6.09903,2.02693
3.48373e-05,1.06744,0.0732025,0.00155286,0.367328,0.0539154,0.569328,0.0253421,0.000666133,0.208074,175.168,0.369184,2.20275,2.38733,0.143629,0.28577,0.42347,16.4323,0.0182184,-3.21627,2.64895,0.0109664,0.54975,2.34977,0.570108,8.78121,2.27395
4.35522e-05,1.26802,0.0863923,0.00123306,0.320123,0.0279508,1.14742,0.058831,0.00049283,0.292747,126.204,0.424223,2.77865,1.80079,0.120909,0.183914,0.616105,15.8667,0.0246158,-2.11022,3.26801,0.00761736,0.411158,2.1105,0.441938,5.74554,2.36951
0.000124139,1.33344,0.0972851,0.00281317,0.57882,0.0491393,1.09093,0.0598305,0.000722243,0.158366,98.12,0.501931,1.29935,2.58541,0.0808914,0.269814,0.55277,13.3292,0.018776,-1.29792,2.04115,0.00460215,0.835113,2.9021,0.986527,4.32966,2.14621
0.000130168,0.906001,0.0917942,0.00208781,0.300598,0.0487422,1.30945,0.0605988,0.000686479,0.125514,165.939,0.298343,2.70847,2.06347,0.102617,0.17073,0.279572,25.919,0.0130966,-3.15137,1.39342,0.00715693,0.688378,1.1667,0.542729,7.46891,2.01023
0.000123896,1.45784,0.101067,0.0019007,0.683151,0.0744429,0.809127,0.0402257,0.000821828,0.238329,179.818,0.23924,3.04861,1.96883,0.108226,0.299024,0.584565,28.9184,0.014935,-2.25331,2.98699,0.0116106,0.330488,3.07631,1.0463,10.064,2.28837
7.00647e-05,1.14675,0.0748562,0.00121975,0.837576,0.0319269,1.1711,0.0330166,0.00040913,0.208543,83.7614,0.514337,2.40368,1.91557,0.0777597,0.213444,0.608941,28.8177,0.0292586,-1.53797,1.90795,0.00769107,0.424263,2.31963,0.568389,4.75825,3.91584
9.96764e-05,0.971977,0.076411,0.00112102,0.465015,0.0334678,1.44467,0.0293183,0.00086551,0.241855,115.515,0.431262,1.3172,2.76725,0.129324,0.243231,0.535985,19.4464,0.0109434,-2.52096,2.40183,0.0113442,0.835916,1.54738,1.16443,6.386,2.43179
0.000125216,0.920537,0.0903052,0.00140781,0.733744,0.031553,0.780112,0.0481572,0.000661492,0.252047,124.745,0.33968,1.77468,2.70212,0.0886569,0.167296,0.729021,19.3166,0.025536,-3.28855,3.24569,0.00442103,0.533328,3.11873,0.494871,7.72075,1.97374
0.000142645,0.820686,0.0930706,0.00136564,0.250468,0.0325529,1.66471,0.0699905,0.00071071,0.266386,115.801,0.216378,2.79643,2.28058,0.0698908,0.209745,0.672952,29.1457,0.0141789,-3.16823,1.47916,0.00659324,0.434612,1.72232,0.790261,5.6915,3.52425
0.000142045,1.26981,0.0681076,0.00258627,0.802352,0.0381616,1.15409,0.0564939,0.000990996,0.211238,70.1287,0.264424,1.45842,2.71084,0.0548022,0.217464,0.506751,25.9121,0.0288825,-1.95625,2.0148,0.00782437,0.811432,1.39585,1.15669,5.82817,2.70082
0.000121321,1.36187,0.0499104,0.0029093,0.322098,0.0311864,1.27012,0.0376062,0.000993722,0.245312,130.607,0.365825,1.50272,1.75734,0.0590127,0.326852,0.515606,26.6012,0.0256129,-3.11676,1.75315,0.00907244,0.359256,2.32507,1.0551,8.23485,4.25669
0.000128197,0.629422,0.0708,0.00133848,0.251351,0.0374405,1.03426,0.0707721,0.00060991,0.282877,91.5131,0.51891,2.92583,2.19144,0.141251,0.357763,0.415384,15.976,0.0168117,-2.76229,2.04012,0.0118638,0.424271,1.55135,0.510804,3.89103,3.19964
0.000105007,1.19605,0.0699672,0.00242321,0.446464,0.0382106,1.28209,0.0698429,0.000895747,0.186457,94.7304,0.39903,1.78269,1.34854,0.139142,0.260437,0.749418,25.3451,0.0178911,-2.42887,2.88412,0.00425047,0.367303,2.91517,1.0487,6.21362,4.10439
8.69669e-05,1.3186,0.0983426,0.00145425,0.561625,0.0651088,1.47655,0.0307366,0.000420833,0.115692,138.667,0.231642,2.27501,2.68421,0.0711488,0.143278,0.257584,24.3963,0.0163623,-1.37661,2.53613,0.0103903,0.579683,2.80119,0.62169,5.70769,3.34114
0.000117144,1.18263,0.0943824,0.00207284,0.791538,0.0268413,1.22137,0.0334314,0.000627107,0.114585,89.8112,0.199398,1.52752,2.83403,0.0705666,0.279629,0.699172,19.5266,0.0172506,-3.46141,1.4192,0.0116889,0.867527,1.21117,0.837984,4.06669,2.29766
4.76678e-05,1.38261,0.0752107,0.00147471,0.562878,0.0441264,0.749184,0.0610043,0.000825715,0.191314,131.694,0.372867,2.45174,1.71987,0.133825,0.270559,0.41938,26.4412,0.027119,-1.47745,1.98192,0.00662769,0.410155,1.78866,0.525825,6.50009,1.64004
8.39659e-05,1.45023,0.065692,0.00206424,0.674419,0.0262814,1.55784,0.0373495,0.000612159,0.179558,163.784,0.358463,2.78804,2.07916,0.122074,0.178854,0.602018,22.6824,0.0272972,-1.70579,2.28275,0.0104594,0.62289,1.21993,0.978297,4.53673,3.69852
