"Tpeak,a","TTP,t,a","dT/dtMax,a","dT/dtMax,a","Tdur,a","Trest,a"
70.6009,86.0,2.63755,-0.44985,367.0,0.102733
74.7265,87.0,3.1228,-0.4554,361.0,0.0727544
22.0418,55.0,1.00511,-0.2825,174.0,0.000995267
21.765,82.0,0.607525,-0.1131,430.0,0.2111
33.7244,53.0,1.6628,-0.22145,270.0,0.014109
15.8069,63.0,0.639975,-0.2166,203.0,0.000318473
117.808,98.0,3.6239,-0.43805,524.0,0.774281
51.1629,69.0,1.7501,-0.17705,479.0,0.67423
18.65,73.0,0.61419,-0.1079,285.0,0.0143278
121.028,62.0,5.3667,-0.75045,287.0,0.0335844
134.975,61.0,9.00765,-1.17755,374.0,0.00220185
56.0394,130.0,1.02565,-0.258,504.0,0.0390002
66.3525,76.0,2.14275,-0.34335,327.0,0.319902
103.05,74.0,3.2626,-0.69695,291.0,0.169378
113.609,120.0,2.72775,-0.59955,403.0,0.0861816
124.815,73.0,4.91735,-0.4724,466.0,0.990558
100.097,70.0,4.19355,-0.59605,315.0,0.00766505
37.5078,66.0,1.4324,-0.2371,302.0,0.0623403
57.1828,125.0,1.32845,-0.1681,717.0,1.11762
121.181,77.0,5.5262,-0.6585,395.0,0.177896
12.304,75.0,0.375655,-0.089815,348.0,0.000693732
27.8594,49.0,1.5317,-0.5617,137.0,7.54644e-05
103.272,73.0,4.0837,-0.3685,480.0,0.999765
69.0495,93.0,2.9026,-0.42355,432.0,0.198952
33.3212,65.0,1.23685,-0.46395,191.0,0.00121444
153.636,120.0,3.9344,-0.54745,567.0,0.995495
41.8926,71.0,1.4368,-0.173,385.0,0.0961585
95.7386,135.0,1.631,-0.48645,480.0,0.123827
20.8706,93.0,0.521265,-0.1343,375.0,0.0687653
17.1102,77.0,0.501195,-0.1448,296.0,0.00334584
84.4032,81.0,3.5363,-0.6313,393.0,0.121471
64.375,89.0,2.5914,-0.4426,331.0,0.00584118
153.76,127.0,5.48415,-0.89665,566.0,1.79883
34.2755,61.0,1.3969,-0.2546,299.0,0.0569832
62.4682,50.0,3.2543,-0.66545,202.0,0.0122601
28.6375,64.0,1.10553,-0.2181,249.0,0.0089324
123.374,186.0,1.70205,-0.64065,562.0,0.157156
47.4329,97.0,1.1218,-0.3222,336.0,0.000416805
68.6231,144.0,2.1179,-0.42695,468.0,0.40858
91.0728,85.0,3.14105,-0.4276,450.0,0.41373
64.0108,135.0,1.4799,-0.38575,397.0,0.00182766
92.9075,72.0,3.3664,-0.6468,273.0,0.0102228
137.798,104.0,5.27885,-0.6928,509.0,1.65894
85.2475,126.0,2.64075,-0.51565,404.0,0.223467
111.035,74.0,3.93585,-1.02785,284.0,0.000431253
86.7627,72.0,3.3402,-0.7085,226.0,0.00015232
73.8908,100.0,1.78545,-0.45285,356.0,0.00214259
105.995,54.0,5.45305,-0.52925,293.0,0.0428288
106.71,72.0,3.7334,-0.3272,567.0,1.48704
62.2184,82.0,1.8893,-0.31515,324.0,0.146245
139.495,81.0,5.3116,-0.8484,314.0,0.0038924
130.26,59.0,6.5435,-0.762,268.0,0.0386906
62.8073,68.0,2.3461,-0.27175,374.0,0.149334
49.0487,78.0,1.454,-0.38725,262.0,7.73283e-05
166.942,67.0,11.6913,-1.83605,285.0,0.0028411
17.9101,70.0,0.616875,-0.15595,230.0,0.000912943
55.3372,51.0,2.8373,-0.23095,415.0,0.499711
135.472,76.0,5.90275,-1.1909,273.0,0.00277084
69.7933,58.0,4.22,-0.3441,381.0,0.099419
75.3388,127.0,2.0025,-0.3771,537.0,0.474759
46.5437,70.0,1.5731,-0.522,206.0,0.00533523
82.3192,62.0,3.2944,-0.79185,221.0,0.0223901
26.6541,82.0,0.72269,-0.14845,384.0,0.0581747
49.861,101.0,1.09344,-0.3847,367.0,0.00222639
141.054,60.0,6.8699,-0.9575,241.0,0.00132854
93.4499,59.0,4.66835,-0.47905,309.0,0.0536219
107.081,124.0,2.80765,-0.46505,666.0,1.875
114.014,64.0,5.53695,-0.71665,298.0,0.14351
119.518,75.0,5.0777,-0.6442,370.0,0.0760504
18.9135,85.0,0.52169,-0.2198,225.0,2.04864e-05
117.426,85.0,3.2553,-0.6529,362.0,0.7427
104.004,55.0,5.6004,-0.73055,223.0,0.000532073
102.208,83.0,3.36685,-0.46255,395.0,0.162217
118.896,61.0,5.9519,-0.79495,268.0,0.339091
74.9511,60.0,3.1125,-0.59795,240.0,0.0119305
41.6639,87.0,1.2389,-0.2199,337.0,0.0482267
108.277,118.0,2.22015,-0.5533,413.0,0.277336
110.839,55.0,6.72865,-0.74265,286.0,0.0213901
146.846,143.0,2.8232,-0.965,418.0,0.0232997
125.681,78.0,4.082,-1.07925,294.0,0.00288228
91.847,74.0,3.9091,-0.55195,313.0,0.0161179
108.354,124.0,3.17115,-0.5068,490.0,1.15427
84.9337,85.0,3.76365,-0.77025,324.0,0.00150854
95.3874,82.0,2.71735,-0.4657,331.0,0.0682339
62.4954,95.0,1.56455,-0.3833,313.0,0.0135785
87.8294,87.0,2.67825,-0.466,338.0,0.146382
93.563,100.0,2.70655,-0.61765,318.0,0.00426705
143.032,166.0,3.1921,-0.96745,461.0,0.00599562
98.8802,76.0,4.4158,-0.69255,306.0,0.00956477
57.3295,134.0,1.0835,-0.2642,469.0,0.144229
84.1125,68.0,3.20235,-0.4521,284.0,0.0364848
112.592,129.0,2.4689,-0.5841,425.0,0.464438
20.3745,64.0,0.753095,-0.254,193.0,0.00931535
55.0172,70.0,1.8145,-0.6731,187.0,0.0152951
167.904,143.0,5.1338,-1.23205,466.0,0.0866076
150.927,128.0,3.1746,-0.798,486.0,0.354005
88.2287,86.0,2.70295,-0.72545,311.0,0.0391404
146.999,64.0,8.47465,-1.62235,263.0,8.73556e-05
104.217,69.0,3.9682,-0.8318,218.0,0.000245281
100.764,131.0,4.65535,-0.5148,448.0,0.140109
103.798,59.0,5.14945,-0.78105,242.0,0.000377683
60.9773,95.0,2.34045,-0.2721,468.0,0.367351
122.316,60.0,5.49305,-1.35325,171.0,0.000115964
71.2389,62.0,2.7856,-0.40635,393.0,0.308814
35.6078,103.0,0.79665,-0.1861,454.0,0.106232
41.8062,62.0,1.6559,-0.4521,218.0,0.000198744
59.7693,120.0,1.21865,-0.263,478.0,1.1878
60.0969,53.0,3.106,-0.3734,245.0,0.00388102
121.587,71.0,5.08615,-0.9001,258.0,0.000534241
24.0795,71.0,0.84495,-0.14765,330.0,0.0638456
36.8698,91.0,0.95745,-0.2049,305.0,0.115075
74.0544,84.0,2.24625,-0.26015,545.0,1.64508
141.25,93.0,4.95135,-0.9543,343.0,0.0650837
32.4604,55.0,1.50734,-0.3002,224.0,0.00759582
64.1955,81.0,1.94215,-0.4287,299.0,0.0217252
18.0635,73.0,0.593085,-0.1806,211.0,0.000282691
127.605,108.0,3.25915,-0.68925,402.0,0.857172
50.8305,62.0,2.0088,-0.8095,143.0,0.00171236
68.0696,69.0,2.5188,-0.5317,252.0,0.00486113
79.7539,54.0,3.79075,-0.32665,369.0,0.151604
22.7669,77.0,0.71764,-0.17415,232.0,0.000444622
22.8705,97.0,0.51173,-0.18045,342.0,0.143443
140.001,73.0,7.04955,-1.28195,307.0,0.00130768
91.6009,51.0,5.44215,-0.65925,217.0,0.00226327
87.9831,64.0,3.61525,-0.2857,508.0,1.03859
64.5155,69.0,2.2345,-0.33885,366.0,0.182543
104.045,59.0,5.395,-1.0011,189.0,0.000284772
171.579,98.0,8.3517,-2.02255,317.0,0.000142775
113.447,84.0,3.95255,-0.65265,368.0,0.460641
79.4164,84.0,2.67615,-0.3658,451.0,0.988996
101.445,98.0,3.06265,-0.464,510.0,0.0942214
126.916,45.0,8.68215,-0.99375,196.0,0.000941714
108.098,55.0,5.51565,-0.9875,184.0,0.000121235
105.68,92.0,3.68375,-0.55425,520.0,0.379191
28.7131,64.0,1.08378,-0.26625,234.0,0.0102116
123.491,63.0,5.2252,-0.873,233.0,0.00443742
110.521,114.0,4.74225,-0.8744,420.0,0.0803782
101.67,154.0,2.0565,-0.57175,515.0,0.470933
50.1169,71.0,1.7421,-0.42235,253.0,0.00703789
117.208,110.0,2.61965,-0.6676,371.0,0.468245
55.7988,83.0,1.56055,-0.42715,301.0,0.00358905
117.703,144.0,2.2907,-0.4503,588.0,1.66364
48.8431,56.0,2.2344,-0.4627,211.0,0.00446589
134.702,106.0,3.4921,-0.72225,374.0,0.181227
57.796,62.0,2.39515,-0.5009,200.0,0.000194216
57.8732,75.0,1.8036,-0.58805,215.0,0.00493642
109.811,77.0,3.62185,-1.26195,212.0,8.91645e-05
87.0026,76.0,2.8909,-0.95845,231.0,6.69316e-05
101.681,74.0,3.33075,-0.72525,257.0,0.0710502
130.345,116.0,3.2705,-0.9757,329.0,0.00242898
136.054,60.0,6.2803,-1.06385,199.0,0.000374713
107.015,87.0,3.14105,-0.534,449.0,0.0644405
108.315,102.0,3.561,-0.62,402.0,0.147359
80.2046,103.0,2.6895,-0.68715,352.0,0.00663459
38.6049,71.0,1.226,-0.3767,240.0,0.0526492
121.961,92.0,4.0441,-0.66455,395.0,0.252202
29.0669,60.0,1.20366,-0.19405,271.0,0.0118387
149.638,144.0,3.1057,-1.20075,371.0,0.000317755
112.263,106.0,3.45755,-0.4122,636.0,0.711937
133.027,72.0,5.82615,-0.66695,346.0,0.0488583
32.9071,69.0,1.14615,-0.38765,185.0,0.00050453
54.7333,73.0,1.7891,-0.58545,204.0,0.000245324
96.3395,80.0,4.7092,-0.4885,440.0,0.0495027
104.497,78.0,3.37765,-0.4391,397.0,0.89669
149.302,102.0,4.1495,-0.94925,330.0,0.00681428
29.6759,59.0,1.2086,-0.4016,177.0,0.000764693
144.469,70.0,8.49305,-1.2065,372.0,0.00851713
80.2294,87.0,3.3684,-0.3169,634.0,1.9296
99.9224,63.0,6.0538,-0.50325,564.0,0.907517
74.2324,89.0,2.32385,-0.3795,353.0,0.074446
55.0903,57.0,2.5348,-0.2459,327.0,0.137416
79.2567,82.0,2.83845,-0.62855,283.0,0.00503579
52.1835,63.0,2.3682,-0.2965,279.0,0.00319087
115.245,43.0,8.41675,-0.5763,320.0,0.0829489
112.36,81.0,3.4737,-0.6262,334.0,0.219471
80.2145,72.0,4.4731,-0.4115,463.0,1.35371
120.599,155.0,3.29095,-0.8501,437.0,0.014323
87.0218,80.0,2.72405,-0.52855,283.0,0.0586219
67.1226,52.0,3.3081,-0.3585,338.0,0.231411
95.6585,69.0,4.45935,-0.4952,376.0,0.172071
103.067,102.0,3.4854,-0.41065,518.0,1.17661
25.3754,91.0,0.63585,-0.19035,292.0,0.0036301
139.769,132.0,3.529,-0.83285,392.0,0.132082
28.8562,69.0,0.99455,-0.3304,214.0,4.98232e-06
21.5569,91.0,0.545375,-0.1408,312.0,0.0106991
57.7892,60.0,2.42475,-0.47355,243.0,0.0951978
49.488,82.0,1.4707,-0.45245,264.0,0.000273972
171.084,164.0,4.515,-1.22895,463.0,0.052627
59.0856,68.0,2.82555,-0.34865,381.0,0.0180484
78.2469,149.0,1.4926,-0.37685,483.0,0.0345232
98.6225,62.0,4.2928,-0.352,439.0,0.585691
117.111,67.0,4.82135,-0.8123,245.0,0.0152388
41.1972,87.0,1.1406,-0.3428,278.0,1.55622e-05
56.0191,107.0,1.367,-0.40625,348.0,0.0514269
108.585,170.0,2.4679,-0.60835,493.0,0.134742
101.788,123.0,1.74405,-0.67205,400.0,0.00901485
165.027,119.0,6.23835,-1.3518,396.0,0.0369724
106.204,95.0,4.1213,-0.9949,268.0,0.00394758
22.7852,94.0,0.65536,-0.20715,242.0,0.0001562
68.5919,85.0,3.01945,-0.4757,453.0,0.14597
94.0777,87.0,2.72925,-0.45105,354.0,0.0908934
69.5345,146.0,1.08855,-0.2562,597.0,0.713052
131.088,101.0,4.24545,-0.85805,426.0,0.0646764
56.0241,46.0,3.101,-0.47065,285.0,0.177271
75.1864,67.0,2.8145,-0.84715,188.0,0.00128648
78.8372,54.0,4.08475,-0.6957,203.0,0.0038163
69.5524,142.0,1.8493,-0.36635,455.0,0.0775379
75.4131,121.0,1.5327,-0.25305,664.0,0.845025
13.6003,91.0,0.352415,-0.108965,294.0,0.000502505
94.612,92.0,2.7942,-0.4082,446.0,1.03532
89.2062,97.0,2.14285,-0.48905,391.0,0.802622
136.3,86.0,4.63655,-0.8591,312.0,0.0701257
14.2894,65.0,0.54249,-0.14905,213.0,0.000223553
125.646,95.0,4.36835,-1.196,277.0,7.08665e-05
49.279,49.0,2.60395,-0.5208,192.0,0.00231234
143.759,90.0,6.0241,-1.0826,348.0,0.113771
47.3568,65.0,1.8962,-0.14025,608.0,1.17766
11.5782,124.0,0.236555,-0.107085,274.0,0.00304187
12.6963,88.0,0.32366,-0.08337,311.0,0.000136891
45.2881,78.0,1.3962,-0.3424,240.0,0.000166932
170.035,113.0,5.4805,-0.95505,445.0,0.85426
134.279,82.0,4.47665,-0.73465,341.0,0.169182
112.083,88.0,3.7151,-0.5524,433.0,0.127178
29.6455,173.0,0.343935,-0.1835,460.0,0.306006
93.9654,94.0,2.3274,-0.7744,279.0,0.0129786
101.698,97.0,2.52135,-0.5901,433.0,0.257336
39.1462,71.0,1.3139,-0.3265,231.0,0.000986788
131.913,78.0,4.6479,-0.56595,483.0,0.614665
84.9757,89.0,2.6244,-0.51625,328.0,0.111968
147.077,81.0,4.93315,-0.8693,343.0,0.264843
169.485,83.0,7.1219,-0.8873,431.0,0.317594
46.0431,66.0,1.75405,-0.4937,194.0,0.000496657
83.8416,60.0,3.6159,-0.31625,399.0,0.275906
107.173,111.0,2.6973,-0.58685,388.0,0.269168
62.1533,104.0,1.9352,-0.39815,358.0,0.00610628
136.156,68.0,5.6279,-1.2553,241.0,0.0273308
102.298,131.0,3.04905,-0.3193,683.0,1.50374
153.57,96.0,4.90575,-0.9779,331.0,0.143392
58.2047,118.0,1.30895,-0.29455,432.0,0.00571865
90.9058,96.0,2.4915,-0.46125,439.0,0.0250622
96.7267,69.0,3.62705,-0.493,341.0,0.402102
45.8939,77.0,1.40375,-0.59865,196.0,1.18922e-05
91.871,64.0,3.6142,-0.4007,415.0,0.574272
58.8564,71.0,2.5865,-0.1943,565.0,0.798292
73.5072,90.0,2.2648,-0.41195,359.0,0.163863
163.082,95.0,6.15965,-0.71675,499.0,0.729299
52.6591,82.0,1.8082,-0.2781,340.0,0.0132678
167.958,93.0,8.1899,-1.7328,347.0,0.000870027
81.1386,71.0,2.94145,-0.6336,264.0,0.0219336
79.8016,74.0,4.55875,-0.3816,506.0,0.0630721
92.8873,81.0,3.1276,-0.43635,375.0,0.0976425
59.7163,82.0,2.65355,-0.67755,247.0,1.73486e-05
72.4411,98.0,1.8092,-0.60965,299.0,0.00694714
19.7669,97.0,0.485235,-0.13295,284.0,0.00473958
72.2288,69.0,3.045,-0.45245,295.0,0.0103134
136.691,79.0,6.2054,-1.1297,278.0,0.0193237
17.3543,70.0,0.61101,-0.14435,268.0,0.00114396
91.3318,82.0,3.2725,-0.3665,444.0,0.491337
120.977,70.0,4.3696,-0.5954,325.0,0.0337913
74.3128,146.0,1.71485,-0.5405,407.0,0.0145452
75.526,101.0,2.0713,-0.312,485.0,0.294213
72.6862,61.0,3.16155,-0.6033,214.0,0.00223737
168.983,96.0,6.82615,-1.71555,269.0,0.00127005
33.3796,74.0,1.12285,-0.1754,329.0,0.0869229
82.8424,62.0,3.62125,-0.71535,197.0,0.00135454
21.358,65.0,0.78367,-0.2059,255.0,0.00124675
58.1198,86.0,1.9681,-0.3769,297.0,0.0151272
41.6922,88.0,1.12125,-0.32375,248.0,0.000230471
71.5801,50.0,4.96525,-0.59165,256.0,0.000897053
37.9952,105.0,0.78705,-0.2502,409.0,0.113879
90.6436,86.0,3.76855,-0.6281,313.0,0.00861853
87.0767,57.0,4.029,-1.3409,138.0,0.000122227
109.664,137.0,2.4948,-0.57485,441.0,0.0480312
127.633,100.0,4.4766,-0.89725,433.0,0.0534229
81.6449,102.0,1.87845,-0.6125,299.0,7.6182e-05
78.0405,94.0,1.91355,-0.5996,307.0,0.000782318
88.3002,71.0,3.36045,-0.8613,199.0,9.33241e-05
136.699,60.0,8.39895,-1.2996,299.0,0.00884806
107.844,77.0,4.8111,-0.65055,450.0,0.407741
55.7238,76.0,1.87175,-0.3293,270.0,0.00739797
72.3726,86.0,2.2358,-0.41655,337.0,0.02151
24.5369,58.0,1.07554,-0.32045,174.0,0.000690966
53.6686,74.0,1.9628,-0.16105,555.0,1.96109
113.187,53.0,5.77195,-0.77765,244.0,0.0519348
86.163,132.0,2.00255,-0.3503,554.0,1.24315
19.01,62.0,0.755005,-0.2384,186.0,0.00160709
24.1395,96.0,0.642705,-0.1822,278.0,0.00310746
29.1302,105.0,0.72108,-0.2582,306.0,0.00660197
120.77,57.0,5.39275,-0.9416,236.0,0.0179566
80.8447,101.0,1.84245,-0.50105,351.0,0.182532
83.4175,98.0,2.81755,-0.41155,446.0,0.313382
53.9718,82.0,1.5149,-0.2837,370.0,0.946251
23.8689,67.0,0.839475,-0.20805,242.0,0.0237834
139.016,110.0,6.216,-1.21855,416.0,0.0896355
106.67,54.0,5.13355,-1.21415,181.0,0.00830875
81.8179,57.0,3.4342,-0.73395,238.0,0.0734045
75.2972,104.0,2.5693,-0.27785,608.0,1.77717
122.289,85.0,4.38385,-0.65235,362.0,0.224078
95.6128,142.0,1.67255,-0.486,486.0,0.0390468
25.9818,96.0,0.636355,-0.1648,300.0,0.00987567
68.1194,76.0,2.3301,-0.29495,410.0,0.699026
40.2603,64.0,1.542,-0.3154,244.0,0.00684344
113.303,56.0,5.51855,-0.91245,210.0,0.00313565
55.0037,74.0,1.8866,-0.24165,400.0,0.129617
101.625,67.0,4.8138,-0.65965,312.0,0.0455469
63.2795,79.0,2.2274,-0.5021,250.0,0.000329278
89.434,148.0,1.78465,-0.4083,587.0,0.220619
110.119,72.0,4.52165,-0.6457,327.0,0.08161
73.7763,54.0,4.4643,-0.3724,363.0,0.0520847
92.864,101.0,2.30075,-0.46945,388.0,0.233042
45.0946,57.0,1.99045,-0.3877,226.0,0.0767288
69.803,108.0,2.14565,-0.27695,528.0,0.436005
63.2198,153.0,1.21197,-0.3209,469.0,0.0845534
98.4435,80.0,3.9625,-0.47105,392.0,0.345066
71.524,62.0,2.7936,-0.7443,235.0,0.112107
73.9723,80.0,2.51845,-0.60605,301.0,0.00264052
69.2051,73.0,2.3456,-0.2371,472.0,0.699574
62.361,77.0,2.0187,-0.4923,212.0,0.000625085
44.6271,164.0,0.59275,-0.29705,425.0,0.0100541
60.8383,107.0,1.478,-0.31575,401.0,0.14603
132.484,54.0,7.29445,-0.8362,247.0,0.0435118
147.179,73.0,5.63145,-1.40335,210.0,0.000202299
69.087,68.0,2.84855,-0.26705,503.0,1.09537
65.3752,73.0,3.20225,-0.58465,285.0,0.00926016
11.6467,65.0,0.44813,-0.14246,183.0,2.32673e-05
79.8554,74.0,3.8936,-0.37755,467.0,0.362247
47.7374,49.0,2.49325,-0.44095,246.0,0.0607633
69.74,68.0,2.67475,-0.4184,286.0,0.288654
127.62,64.0,8.3043,-0.8902,380.0,0.0542341
19.3856,63.0,0.758635,-0.15415,239.0,0.00204549
65.3861,92.0,1.70925,-0.3883,366.0,0.0434933
53.3078,70.0,2.00865,-0.25225,403.0,0.497352
46.5575,71.0,1.64345,-0.2917,298.0,0.0344566
108.815,69.0,4.5662,-0.82095,240.0,0.00820779
45.6115,42.0,2.90005,-0.4441,246.0,0.0488769
55.0344,85.0,1.83635,-0.5387,241.0,6.25212e-06
118.381,67.0,5.7558,-0.89145,255.0,0.00939455
12.6154,83.0,0.370525,-0.097995,255.0,0.00238377
55.4487,78.0,1.95045,-0.56745,234.0,6.31958e-05
39.2665,66.0,1.5112,-0.2095,277.0,0.0111602
101.187,117.0,2.221,-0.9625,278.0,4.99575e-05
64.5354,83.0,2.0236,-0.23975,481.0,0.73761
28.6305,99.0,0.8051,-0.143,419.0,0.0833617
62.8389,65.0,2.67395,-0.42605,237.0,0.00080716
71.4563,80.0,2.14185,-0.2447,519.0,1.24266
160.232,103.0,5.12875,-0.5588,623.0,1.10818
55.6041,103.0,1.26385,-0.3072,387.0,0.125042
39.6191,144.0,0.63158,-0.1456,591.0,0.266955
72.9625,69.0,2.4293,-0.8581,205.0,0.000237119
57.465,78.0,1.7593,-0.2221,430.0,0.544061
72.9009,66.0,3.41455,-0.76285,245.0,6.38913e-06
133.319,72.0,5.5244,-0.72105,436.0,0.645216
82.8015,80.0,4.5219,-0.86855,395.0,0.000283675
109.449,73.0,4.6297,-0.7982,264.0,0.0207083
112.639,104.0,2.51205,-0.5593,473.0,1.92906
84.5335,93.0,3.3953,-0.76655,304.0,0.000975242
104.713,75.0,3.59185,-0.7469,259.0,0.0169404
30.2438,89.0,0.91976,-0.2235,271.0,0.00526326
156.104,70.0,6.7796,-1.2599,246.0,0.0800885
62.1622,82.0,1.89885,-0.4752,241.0,0.00261067
55.6709,77.0,1.6754,-0.41255,288.0,0.0362584
107.424,82.0,3.45865,-0.44355,424.0,0.891347
77.3666,97.0,2.29145,-0.58305,286.0,0.00124213
162.63,59.0,9.95905,-1.0625,408.0,0.14174
50.749,72.0,1.74775,-0.2325,346.0,0.0870856
122.628,66.0,5.91055,-0.7415,327.0,0.164166
144.413,116.0,3.41705,-0.99125,345.0,0.00117515
17.1316,66.0,0.627745,-0.13335,261.0,0.0106013
54.784,77.0,2.01045,-0.271,352.0,0.0803147
53.4859,80.0,1.6229,-0.48165,265.0,0.0019938
133.824,151.0,2.99975,-1.0088,408.0,0.00193185
88.0528,74.0,3.4186,-0.34435,432.0,0.46845
99.7399,113.0,4.00425,-0.477,701.0,1.96307
25.807,68.0,0.90189,-0.2195,246.0,0.0286039
10.9757,63.0,0.41511,-0.105265,241.0,0.0335457
127.838,84.0,4.76625,-0.7064,352.0,0.0373352
79.9863,125.0,1.5691,-0.80585,273.0,2.36517e-05
14.5009,82.0,0.38205,-0.1245,292.0,0.00980315
75.5986,77.0,2.60815,-0.3763,338.0,0.159409
104.337,63.0,5.25915,-0.3573,520.0,0.60974
20.6928,157.0,0.285545,-0.12765,405.0,0.000645561
127.175,102.0,4.8644,-0.5745,522.0,1.07701
77.2867,72.0,3.86665,-0.6073,258.0,0.005362
146.802,52.0,9.86485,-0.91385,341.0,0.221534
25.0535,89.0,0.645805,-0.2504,256.0,6.35766e-05
82.0972,70.0,3.219,-0.55335,256.0,0.0146966
172.689,68.0,9.08805,-1.1053,455.0,0.59068
89.1928,116.0,1.88015,-0.5748,375.0,0.00211186
44.7618,74.0,1.42725,-0.30345,309.0,0.128135
57.1363,66.0,2.37665,-0.3687,273.0,0.0279838
101.084,97.0,2.87715,-0.55475,355.0,0.115296
127.592,64.0,5.0815,-2.01745,155.0,1.79767e-06
44.1012,83.0,1.307,-0.2299,401.0,0.174485
108.589,79.0,4.11685,-0.7455,359.0,0.0990193
60.6629,107.0,1.5441,-0.38605,400.0,0.162823
43.7287,70.0,1.7713,-0.27695,289.0,0.0317738
62.8195,93.0,1.6346,-0.4572,280.0,0.00746839
42.6713,73.0,1.39945,-0.51615,186.0,0.000725312
19.1662,69.0,0.68799,-0.15185,235.0,0.00111264
165.702,182.0,2.28845,-0.679,630.0,0.901094
62.7362,117.0,1.57555,-0.27335,468.0,0.491107
45.4435,76.0,1.42015,-0.42395,243.0,0.00725178
132.468,66.0,4.97425,-0.90995,272.0,0.312468
19.5733,91.0,0.467545,-0.173,290.0,0.0717288
50.772,69.0,1.77075,-0.25545,331.0,0.136988
146.532,67.0,6.90785,-1.17045,272.0,0.0012454
78.4866,64.0,4.01105,-0.5152,350.0,0.162397
87.8941,62.0,3.3063,-1.1928,163.0,0.0291801
96.2498,132.0,2.3844,-0.3634,585.0,1.27937
60.7883,74.0,2.18165,-0.343,296.0,0.0189761
125.061,153.0,3.19135,-0.74645,432.0,0.318679
147.175,56.0,7.8911,-0.81915,335.0,0.10987
74.182,77.0,2.2241,-0.72385,248.0,5.92678e-06
17.996,65.0,0.700425,-0.1904,220.0,2.65402e-05
39.3098,77.0,1.2368,-0.2584,279.0,0.0377944
172.144,67.0,11.2719,-2.01985,280.0,0.000340948
102.253,51.0,5.32215,-0.58035,333.0,0.489104
63.2916,51.0,3.2415,-0.6587,182.0,0.00178744
68.6972,64.0,3.91555,-0.28565,549.0,0.710716
162.201,98.0,7.7097,-0.773,542.0,0.194169
97.0942,118.0,2.63665,-0.5299,411.0,0.122835
23.97,77.0,0.72286,-0.22155,233.0,0.0118483
119.042,48.0,7.8767,-1.03,195.0,0.000279369
98.5256,117.0,3.4341,-0.659,406.0,0.116415
89.8668,72.0,5.259,-0.49335,546.0,0.489833
140.502,66.0,6.67755,-0.5941,402.0,0.470776
132.626,72.0,4.99795,-1.1334,223.0,0.004074
26.1957,80.0,0.73187,-0.27235,273.0,0.0388258
57.365,55.0,2.6502,-0.34375,304.0,0.0721957
68.1352,124.0,1.24625,-0.299,485.0,0.105235
57.7131,56.0,2.5043,-0.759,179.0,0.0429547
77.7124,69.0,2.6853,-0.4115,396.0,1.12374
77.4648,59.0,3.5758,-0.71075,208.0,0.00200699
87.6761,70.0,3.6879,-0.8434,262.0,9.03926e-05
56.4898,136.0,1.1201,-0.24525,505.0,0.198703
11.4845,72.0,0.391695,-0.10867,216.0,0.000658272
91.3901,68.0,4.5816,-0.63325,315.0,0.00503791
58.1973,60.0,2.9557,-0.42585,248.0,0.0061726
131.016,72.0,5.4132,-0.8732,295.0,0.00891898
78.7627,47.0,4.5538,-0.70435,210.0,0.00433837
163.717,93.0,5.92855,-0.89755,426.0,0.305549
127.588,96.0,3.7731,-0.8971,298.0,0.0108604
14.1615,81.0,0.39168,-0.08825,359.0,0.0387959
36.3203,53.0,1.77655,-0.42585,176.0,0.00505984
19.9953,166.0,0.1793,-0.1914,313.0,0.0161333
81.8115,207.0,1.9384,-0.48135,584.0,0.340401
157.801,80.0,7.5001,-1.5287,299.0,0.00808321
38.012,59.0,1.62815,-0.15415,397.0,0.303975
75.4966,79.0,2.5936,-0.53615,248.0,0.000167167
22.5848,75.0,0.735355,-0.12155,312.0,0.0426587
56.3138,63.0,2.2494,-0.3508,272.0,0.0856644
148.861,59.0,10.0057,-0.833,400.0,0.119867
77.5901,52.0,4.6645,-0.5097,238.0,0.00139621
68.1526,94.0,2.2155,-0.3297,391.0,0.140305
117.788,114.0,3.1767,-0.4603,524.0,0.932749
109.97,103.0,2.87285,-0.59255,373.0,0.0485396
93.6309,94.0,2.40135,-0.46815,385.0,0.0170119
96.5949,75.0,3.55645,-0.57665,313.0,0.00667643
135.45,60.0,6.3413,-0.7938,266.0,0.118614
44.1654,59.0,1.8775,-0.3776,251.0,0.0380066
113.503,70.0,4.9246,-0.9438,256.0,0.00173061
98.4787,84.0,3.80065,-0.60195,337.0,0.0547386
146.384,82.0,5.49295,-0.7875,465.0,1.05807
81.1025,85.0,2.51145,-0.37315,398.0,0.156704
126.644,72.0,5.86835,-0.6546,394.0,0.661825
155.03,74.0,5.81325,-0.9269,298.0,0.358044
90.7623,91.0,2.6733,-0.60925,287.0,0.000203233
88.7582,130.0,2.1511,-0.433,452.0,0.378535
119.55,138.0,3.3279,-0.8508,413.0,0.00763191
92.8631,66.0,4.81065,-0.52655,431.0,0.14799
84.1112,99.0,3.6589,-0.4836,486.0,0.0408548
45.5882,71.0,1.50575,-0.54035,205.0,0.000126568
26.8735,92.0,0.64535,-0.1899,300.0,0.0108255
18.9555,64.0,0.7022,-0.178,242.0,0.00669636
128.104,99.0,5.35525,-0.45525,620.0,1.44975
73.3015,84.0,2.1035,-0.36965,352.0,0.395857
104.152,86.0,4.2016,-0.8156,298.0,0.0163983
